year,artist,genre,type,debut_year
2024,新しい学校のリーダーズ,J-POP,グループ,2015
2024,新浜レオン,演歌、歌謡曲,不明,2019
2024,日向坂46,J-POP,女性グループ,2015
2024,星野源,音楽,バンド,2015
2024,有吉弘行、橋本環奈、伊藤沙莉,不明,不明,
2024,有吉弘行、橋本環奈、伊藤沙莉、 花田ゆういちろう、ながたまや、秋元杏月、 佐久本和夢、じゃじゃまる、ぴっころ、ぽろり、 スプー、みもも、やころ、ルチータ,不明,不明,
2024,木村昴,アニメソング,不明,2006
2024,東京スカパラダイスオーケストラ,音楽,バンド,2009
2024,椎名林檎ともも,不明,不明,
2024,櫻坂46,J-POP,女性グループ,2015
2024,水森かおり,演歌,不明,1995
2024,氷川きよし,演歌[7][8]J-POP[7][8]ロック[8],不明,2000
2024,玉置浩二,ロックフォークロックカントリー,バンド,1973
2024,田島貴男（Original Love）,不明,不明,
2024,由薫,J-POP、アコースティックチル、ネオ・ソウル、テクノロック,不明,2019
2024,石川さゆり,演歌・歌謡曲・J-POP,不明,1973
2024,福山雅治,音楽ラジオ,不明,2014
2024,竹下景子・武田鉄矢・田中健・松崎しげる,不明,不明,
2024,米津玄師,音楽,不明,2010
2024,紅白出演者有志,不明,不明,
2024,純烈,ムード歌謡[1],グループ,2007
2024,緑黄色社会,ポップ・ロック[1][2][3][4]J-POP[5][6],男女混合バンド,2012
2024,藤井隆,不明,不明,
2024,藤井風,音楽,不明,2008
2024,西野カナ,音楽,女性ソロ,2012
2024,郷ひろみ,ポップス[2]R&B[3]ソウル[3]ディスコ[3]ラテン[3],男性ソロ,1971
2024,髙橋真梨子,J-POP歌謡曲ポップジャズ,女性ソロ,1966
2024,齊藤京子×佐野勇斗,不明,不明,
