year,program,artist,appearances,song,tags,type,origin,associated_acts
2020,NHK紅白歌合戦,乃木坂46,6.0,Route 246,"J-POP, アイドル, 歌謡曲",Group,Minato,Sony Music Entertainment秋元康
2020,NHK紅白歌合戦,五木ひろし,50.0,山河,"歌謡曲, 演歌",maleソロ,Kyoto,
2020,NHK紅白歌合戦,坂本冬美,32.0,ブッダのように私は死んだ,"J-POP, 歌謡曲, 演歌",femaleソロ,Kamitonda,
2020,NHK紅白歌合戦,天童よしみ,25.0,あんたの花道 ～腹筋太鼓乱れ打ちSP～,"歌謡曲, 演歌",femaleソロ,Tanabe,
2020,NHK紅白歌合戦,山内惠介,6.0,恋する街角,演歌,maleソロ,Itoshima,
2020,NHK紅白歌合戦,嵐,12.0,嵐×紅白 2020スペシャルメドレー[• 19],"J-POP, ダンス, バンド",Group,Honolulu,
2020,NHK紅白歌合戦,日向坂46,2.0,アザトカワイイ,"J-POP, アイドル",Group,Japan,Sony Music Entertainment秋元康
2020,NHK紅白歌合戦,星野源,6.0,うちで踊ろう (大晦日),"J-POP, R&B, シンガーソングライター, ダンス",maleソロ,Saitama,"SAKEROCK（2000年 - 2015年）河村""カースケ""智康ハマ・オカモト長岡亮介ほか"
2020,NHK紅白歌合戦,東京事変,1.0,うるうるうるう〜能動的閏〆篇〜[• 23],"J-POP, ロック",Group,Japan,井上雨迩
2020,NHK紅白歌合戦,松任谷由実,5.0,守ってあげたい,"J-POP, シンガーソングライター, ロック, 歌謡曲, 演歌",femaleソロ,Hachiōji,かまやつひろし村井邦彦川添象郎ティン・パン・アレー松任谷正隆
2020,NHK紅白歌合戦,松田聖子,24.0,瑠璃色の地球 2020,"J-POP, アイドル, ダンス, 歌謡曲, 演歌",femaleソロ,Kurume,"若松宗雄（1980年 - 1989年, 2000年 - 2003年）大村雅朗（1980年 - 1989年）[4]松本隆（1981年 - 1988年, 1999年, 2015年）小倉良（1992年 - 1998年, 2000年, 2002年, 2005年 - 2015年）原田真二（2000年 - 2004年）"
2020,NHK紅白歌合戦,櫻坂46,1.0,Nobody's fault,"J-POP, アイドル",Group,,Sony Music Entertainment秋元康（プロデューサー）
2020,NHK紅白歌合戦,水森かおり,18.0,瀬戸内 小豆島 〜2020映えSP〜,"歌謡曲, 演歌",femaleソロ,Kita,
2020,NHK紅白歌合戦,氷川きよし,21.0,限界突破×サバイバー,"J-POP, アニメ, 歌謡曲, 演歌",maleソロ,Minami-ku,
2020,NHK紅白歌合戦,玉置浩二,2.0,田園,"J-POP, シンガーソングライター, ロック, 歌謡曲, 演歌",maleソロ,Asahikawa,安全地帯松井五郎須藤晃
2020,NHK紅白歌合戦,瑛人,1.0,香水,,maleソロ,Yokohama,小野寺淳之介（ギター）ルンヒャン（シンガーソングライター）
2020,NHK紅白歌合戦,石川さゆり,43.0,天城越え,"J-POP, 歌謡曲, 演歌",femaleソロ,Kumamoto,
2020,NHK紅白歌合戦,福山雅治,13.0,家族になろうよ,"J-POP, シンガーソングライター, 歌謡曲",maleソロ,Nagasaki,井上鑑KOH+
2020,NHK紅白歌合戦,純烈,3.0,愛をください 〜Don't you cry〜,"歌謡曲, 演歌",Group,Japan,
2020,NHK紅白歌合戦,郷ひろみ,33.0,筒美京平 トリビュートメドレー[• 15],"J-POP, R&B, アイドル, 歌謡曲, 演歌",maleソロ,Sue,酒井政利筒美京平萩田光雄井上鑑坂本龍一大村雅朗唐木裕史
2020,NHK紅白歌合戦,鈴木雅之,3.0,夢で逢えたら,"J-POP, アニメ, 歌謡曲",maleソロ,Ōta,ラッツ&スター
2020,NHK紅白歌合戦,関ジャニ∞,9.0,みんなで踊ろう!前向きスクリーム!,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2020,NHK紅白歌合戦,nan,0.0,紅白 ディズニースペシャルメドレー[• 12][• 13],"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2020,NHK紅白歌合戦,nan,0.0,連続テレビ小説「エール」[• 16],"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2020,ベストアーティスト,AKB48,,,"J-POP, アイドル",Group,Akihabara,秋元康（総合プロデューサー）AKB48グループ
2020,ベストアーティスト,BTS,,,"J-POP, K-POP, バンド",Group,Seoul,HYBEパン・シヒョクPdogg
2020,ベストアーティスト,DA PUMP,,,"J-POP, R&B, アニメ, ダンス, バンド, 歌謡曲",Group,Okinawa,m.c.A・T今井大介SASAShungo.
2020,ベストアーティスト,DISH//,,,"J-POP, ダンス, ロック",Group,,
2020,ベストアーティスト,EXILE,,,"J-POP, R&B, ダンス",Group,,
2020,ベストアーティスト,Foorin,,,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2020,ベストアーティスト,GENERATIONS from EXILE TRIBE,,,"J-POP, アニメ",Group,Japan,
2020,ベストアーティスト,Hey! Say! JUMP,,,J-POP,Group,,
2020,ベストアーティスト,IZ*ONE,,,"J-POP, K-POP",Group,Seoul,"ハン・ソンス（韓国, 2018年10月 - 2020年4月）SWING Entertainment（韓国, 2020年4月 - 2021年4月）秋元康（日本）Vernalossom（日本）"
2020,ベストアーティスト,KAT-TUN,,,"J-POP, バンド",Group,,
2020,ベストアーティスト,LiSA,,,"J-POP, アニメ, ロック",femaleソロ,Seki,
2020,ベストアーティスト,Mr.Children,,,"J-POP, ロック, 歌謡曲",Group,Shibuya,小林武史（1992年 - 2014年)
2020,ベストアーティスト,NEWS,,,"J-POP, バンド",Group,Tokyo,
2020,ベストアーティスト,NiziU,,,"J-POP, K-POP, アイドル",Group,Seoul,ソニー・ミュージックエンタテインメントJ.Y. Park
2020,ベストアーティスト,Perfume,,,"J-POP, ダンス",Group,Minami-ku,中田ヤスタカMIKIKO
2020,ベストアーティスト,SEKAI NO OWARI,,,"J-POP, アニメ, ロック",Group,Tokyo,CHRYSANTHEMUM BRIDGE小林武史
2020,ベストアーティスト,Sexy Zone,,,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2020,ベストアーティスト,SixTONES,,,"J-POP, バンド",Group,Japan,
2020,ベストアーティスト,Snow Man,,,"J-POP, バンド",Group,Japan,
2020,ベストアーティスト,TOMORROW X TOGETHER,,,"J-POP, K-POP, バンド",Group,Seoul,HYBE
2020,ベストアーティスト,いきものがかり,,,"J-POP, ロック",Group,Kanagawa,本間昭光亀田誠治島田昌典江口亮
2020,ベストアーティスト,ジェジュン,,,"J-POP, K-POP, エレクトロニック, ロック",maleソロ,Kōchi,JYJ東方神起
2020,ベストアーティスト,ジャニーズWEST,,,"エレクトロニック, ロック",maleソロ,Kōchi,
2020,ベストアーティスト,ナオト・インティライミ,,,,maleソロ,,
2020,ベストアーティスト,三代目 J SOUL BROTHERS from EXILE TRIBE,,,"J-POP, ダンス",Group,Japan,HIRO
2020,ベストアーティスト,三浦大知,,,"J-POP, シンガーソングライター",maleソロ,Okinawa,KREVAFolder
2020,ベストアーティスト,乃木坂46,,,"J-POP, アイドル, 歌謡曲",Group,Minato,Sony Music Entertainment秋元康
2020,ベストアーティスト,宮本浩次,,,"シンガーソングライター, 歌謡曲",maleソロ,Kita,
2020,ベストアーティスト,家入レオ,,,,femaleソロ,,西尾芳彦
2020,ベストアーティスト,嵐,,,"J-POP, ダンス, バンド",Group,Honolulu,
2020,ベストアーティスト,日向坂46,,,"J-POP, アイドル",Group,Japan,Sony Music Entertainment秋元康
2020,ベストアーティスト,柴咲コウ,,,J-POP,femaleソロ,Toshima,
2020,ベストアーティスト,池田エライザ,,,J-POP,femaleソロ,Philippines,
2020,ベストアーティスト,清塚信也,,,,maleソロ,Tokyo,
2020,ベストアーティスト,福山雅治,,,"J-POP, シンガーソングライター, 歌謡曲",maleソロ,Nagasaki,井上鑑KOH+
2020,ベストアーティスト,絢香,,,"J-POP, 歌謡曲",femaleソロ,Moriguchi,西尾芳彦
2020,ベストアーティスト,関ジャニ∞,,,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2020,ベストアーティスト,［Alexandros］,,,"J-POP, アニメ, ロック",Group,Kanagawa,
2020,ミュージックステーションスーパーライブ,A.B.C-Z,,,,Group,,
2020,ミュージックステーションスーパーライブ,AI,,,"J-POP, R&B, シンガーソングライター, ダンス, ヒップホップ",femaleソロ,Los Angeles,
2020,ミュージックステーションスーパーライブ,AKB48,,,"J-POP, アイドル",Group,Akihabara,秋元康（総合プロデューサー）AKB48グループ
2020,ミュージックステーションスーパーライブ,BABYMETAL,,,"J-POP, アイドル, ロック",Group,Tokyo,KOBAMETAL（プロデュース）
2020,ミュージックステーションスーパーライブ,BoA,,,"J-POP, K-POP, R&B, アイドル, シンガーソングライター",femaleソロ,Guri,GOT the beat
2020,ミュージックステーションスーパーライブ,CHEMISTRY,,,"J-POP, R&B, アニメ",Group,,
2020,ミュージックステーションスーパーライブ,DA PUMP,,,"J-POP, R&B, アニメ, ダンス, バンド, 歌謡曲",Group,Okinawa,m.c.A・T今井大介SASAShungo.
2020,ミュージックステーションスーパーライブ,DISH//,,,"J-POP, ダンス, ロック",Group,,
2020,ミュージックステーションスーパーライブ,E-girls,,,"J-POP, シンガーソングライター, ロック",Group,New Jersey,
2020,ミュージックステーションスーパーライブ,EXILE,,,"J-POP, R&B, ダンス",Group,,
2020,ミュージックステーションスーパーライブ,Foorin,,,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2020,ミュージックステーションスーパーライブ,GENERATIONS,,,"J-POP, アニメ, エレクトロニック, ロック",maleソロ,Kōchi,
2020,ミュージックステーションスーパーライブ,Hey! Say! JUMP,,,J-POP,Group,,
2020,ミュージックステーションスーパーライブ,JUJU,,,"J-POP, R&B, 歌謡曲",femaleソロ,Shōbara,
2020,ミュージックステーションスーパーライブ,Jr.EXILE,,,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2020,ミュージックステーションスーパーライブ,KAT-TUN,,,"J-POP, バンド",Group,,
2020,ミュージックステーションスーパーライブ,KinKi Kids,,,J-POP,Group,,プロデューサー山下達郎吉田拓郎藤島ジュリー景子堂島孝平コンサートマスター吉田建
2020,ミュージックステーションスーパーライブ,King Gnu,,,"J-POP, アニメ, ロック",maleソロ,Portland,
2020,ミュージックステーションスーパーライブ,Kis-My-Ft2,,,"J-POP, バンド",Group,Tokyo,
2020,ミュージックステーションスーパーライブ,LiSA,,,"J-POP, アニメ, ロック",femaleソロ,Seki,
2020,ミュージックステーションスーパーライブ,Little Glee Monster,,,"J-POP, アニメ",Group,,
2020,ミュージックステーションスーパーライブ,MISIA,,,"J-POP, R&B",femaleソロ,Tsushima,鷺巣詩郎黒田卓也エリカ・バドゥマーカス・ミラーなど
2020,ミュージックステーションスーパーライブ,Mr.Children,,,"J-POP, ロック, 歌謡曲",Group,Shibuya,小林武史（1992年 - 2014年)
2020,ミュージックステーションスーパーライブ,NEWS,,,"J-POP, バンド",Group,Tokyo,
2020,ミュージックステーションスーパーライブ,NiziU,,,"J-POP, K-POP, アイドル",Group,Seoul,ソニー・ミュージックエンタテインメントJ.Y. Park
2020,ミュージックステーションスーパーライブ,Perfume,,,"J-POP, ダンス",Group,Minami-ku,中田ヤスタカMIKIKO
2020,ミュージックステーションスーパーライブ,SEKAI NO OWARI,,,"J-POP, アニメ, ロック",Group,Tokyo,CHRYSANTHEMUM BRIDGE小林武史
2020,ミュージックステーションスーパーライブ,Sexy Zone,,,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2020,ミュージックステーションスーパーライブ,SixTONES,,,"J-POP, バンド",Group,Japan,
2020,ミュージックステーションスーパーライブ,Superfly,,,"J-POP, ロック",Group,,蔦谷好位置多保孝一松岡モトキ
2020,ミュージックステーションスーパーライブ,THE RAMPAGE,,,"J-POP, バンド, ヒップホップ, ロック",Group,Liverpool,
2020,ミュージックステーションスーパーライブ,Toshl,,,"J-POP, エレクトロニック, ロック, 歌謡曲",maleソロ,Kōchi,X JAPAN
2020,ミュージックステーションスーパーライブ,Uru,,,"J-POP, シンガーソングライター",femaleソロ,,
2020,ミュージックステーションスーパーライブ,V6,,,"J-POP, バンド, ロック",Group,,
2020,ミュージックステーションスーパーライブ,aiko,,,"J-POP, シンガーソングライター",femaleソロ,Suita,島田昌典OSTER projectトオミヨウ
2020,ミュージックステーションスーパーライブ,milet,,,"J-POP, アニメ, ロック",femaleソロ,,
2020,ミュージックステーションスーパーライブ,あいみょん,,,"J-POP, シンガーソングライター",femaleソロ,Nishinomiya,
2020,ミュージックステーションスーパーライブ,いきものがかり,,,"J-POP, ロック",Group,Kanagawa,本間昭光亀田誠治島田昌典江口亮
2020,ミュージックステーションスーパーライブ,コブクロ,,,J-POP,Group,,
2020,ミュージックステーションスーパーライブ,ゴールデンボンバー,,,"J-POP, ロック",Group,,tatsuo（everset）
2020,ミュージックステーションスーパーライブ,ジャニーズWEST,,,"エレクトロニック, ロック",maleソロ,Kōchi,
2020,ミュージックステーションスーパーライブ,ビリー・アイリッシュ,,,,Group,,フィニアス・オコネル[5]デンゼル・カリー
2020,ミュージックステーションスーパーライブ,マカロニえんぴつ,,,R&B,Group,Kanagawa,
2020,ミュージックステーションスーパーライブ,三代目 J SOUL BROTHERS,,,"J-POP, ダンス",Group,Japan,HIRO
2020,ミュージックステーションスーパーライブ,三浦大知,,,"J-POP, シンガーソングライター",maleソロ,Okinawa,KREVAFolder
2020,ミュージックステーションスーパーライブ,乃木坂46,,,"J-POP, アイドル, 歌謡曲",Group,Minato,Sony Music Entertainment秋元康
2020,ミュージックステーションスーパーライブ,久保田利伸,,,"J-POP, R&B, シンガーソングライター, 歌謡曲",maleソロ,Shimizu-ku,
2020,ミュージックステーションスーパーライブ,宮本浩次,,,"シンガーソングライター, 歌謡曲",maleソロ,Kita,
2020,ミュージックステーションスーパーライブ,小沢健二,,,"J-POP, R&B, シンガーソングライター, 歌謡曲",maleソロ,Sagamihara,
2020,ミュージックステーションスーパーライブ,嵐,,,"J-POP, ダンス, バンド",Group,Honolulu,
2020,ミュージックステーションスーパーライブ,広瀬香美,,,"J-POP, シンガーソングライター",femaleソロ,Wakayama,田村充義
2020,ミュージックステーションスーパーライブ,日向坂46,,,"J-POP, アイドル",Group,Japan,Sony Music Entertainment秋元康
2020,ミュージックステーションスーパーライブ,星野源,,,"J-POP, R&B, シンガーソングライター, ダンス",maleソロ,Saitama,"SAKEROCK（2000年 - 2015年）河村""カースケ""智康ハマ・オカモト長岡亮介ほか"
2020,ミュージックステーションスーパーライブ,東京事変,,,"J-POP, ロック",Group,Japan,井上雨迩
2020,ミュージックステーションスーパーライブ,森七菜,,,"J-POP, アイドル",femaleソロ,Ōta,
2020,ミュージックステーションスーパーライブ,櫻坂46,,,"J-POP, アイドル",Group,,Sony Music Entertainment秋元康（プロデューサー）
2020,ミュージックステーションスーパーライブ,瑛人,,,,maleソロ,Yokohama,小野寺淳之介（ギター）ルンヒャン（シンガーソングライター）
2020,ミュージックステーションスーパーライブ,石丸幹二,,,,maleソロ,Niihama,
2020,ミュージックステーションスーパーライブ,福山雅治,,,"J-POP, シンガーソングライター, 歌謡曲",maleソロ,Nagasaki,井上鑑KOH+
2020,ミュージックステーションスーパーライブ,関ジャニ∞,,,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2020,ミュージックステーションスーパーライブ,高嶋ちさ子,,,,femaleソロ,Tokyo,
2020,ミュージックステーションスーパーライブ,［Alexandros］,,,"J-POP, アニメ, ロック",Group,Kanagawa,
2021,NHK紅白歌合戦,AI,4.0,アルデバラン,"J-POP, R&B, シンガーソングライター, ダンス, ヒップホップ",femaleソロ,Los Angeles,
2021,NHK紅白歌合戦,Awesome City Club,1.0,勿忘,J-POP,Group,,mabanua高橋久美子[4]いしわたり淳治久保田真悟（Jazzin' park）ESME MORIトオミヨウ永野亮（APOGEE）永井聖一Curly GiraffeTOSHIKI HAYASHI（%C）
2021,NHK紅白歌合戦,BUMP OF CHICKEN,2.0,なないろ[• 21],"J-POP, アニメ, ロック",Group,,MOR （音楽プロデューサー）
2021,NHK紅白歌合戦,BiSH,1.0,プロミスザスター,"J-POP, アイドル, ロック",Group,Japan,渡辺淳之介松隈ケンタ（SCRAMBLES）
2021,NHK紅白歌合戦,DISH//,1.0,猫,"J-POP, ダンス, ロック",Group,,
2021,NHK紅白歌合戦,GENERATIONS,3.0,Make Me Better,"J-POP, アニメ, エレクトロニック, ロック",maleソロ,Kōchi,
2021,NHK紅白歌合戦,KAT-TUN,1.0,Real Face #2,"J-POP, バンド",Group,,
2021,NHK紅白歌合戦,LiSA,3.0,明け星,"J-POP, アニメ, ロック",femaleソロ,Seki,
2021,NHK紅白歌合戦,LiSA,3.0,炎,"J-POP, アニメ, ロック",femaleソロ,Seki,
2021,NHK紅白歌合戦,MISIA,6.0,明日へ 2021 [• 27],"J-POP, R&B",femaleソロ,Tsushima,鷺巣詩郎黒田卓也エリカ・バドゥマーカス・ミラーなど
2021,NHK紅白歌合戦,NiziU,2.0,Take a picture,"J-POP, K-POP, アイドル",Group,Seoul,ソニー・ミュージックエンタテインメントJ.Y. Park
2021,NHK紅白歌合戦,Perfume,14.0,ポリゴンウェイヴ,"J-POP, ダンス",Group,Minami-ku,中田ヤスタカMIKIKO
2021,NHK紅白歌合戦,SixTONES,2.0,マスカラ,"J-POP, バンド",Group,Japan,
2021,NHK紅白歌合戦,Snow Man,1.0,D.D.,"J-POP, バンド",Group,Japan,
2021,NHK紅白歌合戦,YOASOBI,2.0,群青,"J-POP, アニメ, ロック",Group,,
2021,NHK紅白歌合戦,milet,2.0,Fly High,"J-POP, アニメ, ロック",femaleソロ,,
2021,NHK紅白歌合戦,あいみょん,3.0,愛を知るまでは,"J-POP, シンガーソングライター",femaleソロ,Nishinomiya,
2021,NHK紅白歌合戦,さだまさし,21.0,道化師のソネット[• 23],"J-POP, シンガーソングライター, 歌謡曲, 演歌",maleソロ,Nagasaki,グレープ渡辺俊幸
2021,NHK紅白歌合戦,まふまふ,1.0,命に嫌われている。,"J-POP, シンガーソングライター",maleソロ,Hokkaido,After the Rain
2021,NHK紅白歌合戦,ゆず,12.0,虹,"J-POP, アニメ, ロック",Group,Yokohama,
2021,NHK紅白歌合戦,ケツメイシ,1.0,ライフイズビューティフル,"J-POP, ヒップホップ",Group,,
2021,NHK紅白歌合戦,三山ひろし,7.0,浮世傘 〜第5回けん玉世界記録への道〜,"歌謡曲, 演歌",maleソロ,Nankoku,
2021,NHK紅白歌合戦,上白石萌音,1.0,夜明けをくちずさめたら,J-POP,femaleソロ,Kagoshima,
2021,NHK紅白歌合戦,乃木坂46,7.0,きっかけ,"J-POP, アイドル, 歌謡曲",Group,Minato,Sony Music Entertainment秋元康
2021,NHK紅白歌合戦,坂本冬美,33.0,夜桜お七,"J-POP, 歌謡曲, 演歌",femaleソロ,Kamitonda,
2021,NHK紅白歌合戦,天童よしみ,26.0,あんたの花道〜ブラバンSP〜,"歌謡曲, 演歌",femaleソロ,Tanabe,
2021,NHK紅白歌合戦,宮本浩次,2.0,夜明けのうた,"シンガーソングライター, 歌謡曲",maleソロ,Kita,
2021,NHK紅白歌合戦,山内惠介,7.0,有楽町で逢いましょう,演歌,maleソロ,Itoshima,
2021,NHK紅白歌合戦,布袋寅泰,1.0,さらば青春の光 ＜紅白SP＞[• 26],ロック,maleソロ,Takasaki,
2021,NHK紅白歌合戦,平井大,1.0,"Stand by me, Stand by you.","J-POP, シンガーソングライター",maleソロ,Tokyo,EIGO西陽仁nabeLTD
2021,NHK紅白歌合戦,日向坂46,3.0,君しか勝たん,"J-POP, アイドル",Group,Japan,Sony Music Entertainment秋元康
2021,NHK紅白歌合戦,星野源,7.0,不思議,"J-POP, R&B, シンガーソングライター, ダンス",maleソロ,Saitama,"SAKEROCK（2000年 - 2015年）河村""カースケ""智康ハマ・オカモト長岡亮介ほか"
2021,NHK紅白歌合戦,東京事変,2.0,緑酒,"J-POP, ロック",Group,Japan,井上雨迩
2021,NHK紅白歌合戦,東京都交響楽団,1.0,序曲,,Orchestra,Tokyo,
2021,NHK紅白歌合戦,東京都交響楽団,1.0,そして伝説へ…[• 1],,Orchestra,Tokyo,
2021,NHK紅白歌合戦,松平健,2.0,マツケンサンバII,"エレクトロニック, ロック, 歌謡曲, 演歌",maleソロ,Kōchi,
2021,NHK紅白歌合戦,櫻坂46,2.0,流れ弾,"J-POP, アイドル",Group,,Sony Music Entertainment秋元康（プロデューサー）
2021,NHK紅白歌合戦,水森かおり,19.0,いい日旅立ち,"歌謡曲, 演歌",femaleソロ,Kita,
2021,NHK紅白歌合戦,氷川きよし,22.0,歌は我が命,"J-POP, アニメ, 歌謡曲, 演歌",maleソロ,Minami-ku,
2021,NHK紅白歌合戦,石川さゆり,44.0,"火事と喧嘩は江戸の華（feat. KREVA, MIYAVI）","J-POP, 歌謡曲, 演歌",femaleソロ,Kumamoto,
2021,NHK紅白歌合戦,石川さゆり,44.0,津軽海峡・冬景色,"J-POP, 歌謡曲, 演歌",femaleソロ,Kumamoto,
2021,NHK紅白歌合戦,福山雅治,14.0,道標 〜紅白2021ver.〜,"J-POP, シンガーソングライター, 歌謡曲",maleソロ,Nagasaki,井上鑑KOH+
2021,NHK紅白歌合戦,純烈,4.0,君がそばにいるから,"歌謡曲, 演歌",Group,Japan,
2021,NHK紅白歌合戦,細川たかし,40.0,望郷じょんから,"歌謡曲, 演歌",maleソロ,Makkari,三橋美智也
2021,NHK紅白歌合戦,細川たかし,40.0,北酒場,"歌謡曲, 演歌",maleソロ,Makkari,三橋美智也
2021,NHK紅白歌合戦,薬師丸ひろ子,2.0,"Woman ""Wの悲劇""より","J-POP, アイドル, 歌謡曲, 演歌",femaleソロ,Shibuya,
2021,NHK紅白歌合戦,藤井風,1.0,きらり[• 16],"J-POP, シンガーソングライター",maleソロ,Satoshō,Yaffle
2021,NHK紅白歌合戦,郷ひろみ,34.0,2億4千万の瞳-エキゾチック・ジャパン-,"J-POP, R&B, アイドル, 歌謡曲, 演歌",maleソロ,Sue,酒井政利筒美京平萩田光雄井上鑑坂本龍一大村雅朗唐木裕史
2021,NHK紅白歌合戦,鈴木雅之,4.0,め組のひと 2021紅白ver. [• 18],"J-POP, アニメ, 歌謡曲",maleソロ,Ōta,ラッツ&スター
2021,NHK紅白歌合戦,関ジャニ∞,10.0,Re:LIVE,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2021,NHK紅白歌合戦,高橋洋子,1.0,残酷な天使のテーゼ,"J-POP, アニメ, シンガーソングライター",femaleソロ,Tokyo,大森俊之
2021,ベストアーティスト,AKB48,,,"J-POP, アイドル",Group,Akihabara,秋元康（総合プロデューサー）AKB48グループ
2021,ベストアーティスト,BE:FIRST,,,"J-POP, ロック",Group,Lincoln,
2021,ベストアーティスト,BiSH,,,"J-POP, アイドル, ロック",Group,Japan,渡辺淳之介松隈ケンタ（SCRAMBLES）
2021,ベストアーティスト,Creepy Nuts,,,"J-POP, アニメ, ヒップホップ",Group,,
2021,ベストアーティスト,DA PUMP,,,"J-POP, R&B, アニメ, ダンス, バンド, 歌謡曲",Group,Okinawa,m.c.A・T今井大介SASAShungo.
2021,ベストアーティスト,DISH//,,,"J-POP, ダンス, ロック",Group,,
2021,ベストアーティスト,EXILE,,,"J-POP, R&B, ダンス",Group,,
2021,ベストアーティスト,EXIT,,,"エレクトロニック, ロック",maleソロ,Kōchi,
2021,ベストアーティスト,GENERATIONS from EXILE TRIBE,,,"J-POP, アニメ",Group,Japan,
2021,ベストアーティスト,Hey! Say! JUMP,,,J-POP,Group,,
2021,ベストアーティスト,J-FRIENDS,,,J-POP,femaleソロ,Yate,
2021,ベストアーティスト,JUJU,,,"J-POP, R&B, 歌謡曲",femaleソロ,Shōbara,
2021,ベストアーティスト,KAT-TUN,,,"J-POP, バンド",Group,,
2021,ベストアーティスト,KinKi Kids,,,J-POP,Group,,プロデューサー山下達郎吉田拓郎藤島ジュリー景子堂島孝平コンサートマスター吉田建
2021,ベストアーティスト,L'Arc〜en〜Ciel,,,"J-POP, ロック",Group,Osaka,"岡野ハジメ（共同プロデューサー, 1996年 - ）"
2021,ベストアーティスト,LiSA,,,"J-POP, アニメ, ロック",femaleソロ,Seki,
2021,ベストアーティスト,MISIA,,,"J-POP, R&B",femaleソロ,Tsushima,鷺巣詩郎黒田卓也エリカ・バドゥマーカス・ミラーなど
2021,ベストアーティスト,Mr.Children,,,"J-POP, ロック, 歌謡曲",Group,Shibuya,小林武史（1992年 - 2014年)
2021,ベストアーティスト,NEWS,,,"J-POP, バンド",Group,Tokyo,
2021,ベストアーティスト,NiziU,,,"J-POP, K-POP, アイドル",Group,Seoul,ソニー・ミュージックエンタテインメントJ.Y. Park
2021,ベストアーティスト,Perfume,,,"J-POP, ダンス",Group,Minami-ku,中田ヤスタカMIKIKO
2021,ベストアーティスト,SMAP,,,"J-POP, バンド",Group,,
2021,ベストアーティスト,Sexy Zone,,,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,
2021,ベストアーティスト,SixTONES,,,"J-POP, バンド",Group,Japan,
2021,ベストアーティスト,Snow Man,,,"J-POP, バンド",Group,Japan,
2021,ベストアーティスト,TOKIO,,,J-POP,Group,,
2021,ベストアーティスト,TOMORROW X TOGETHER,,,"J-POP, K-POP, バンド",Group,Seoul,HYBE
2021,ベストアーティスト,V6,,,"J-POP, バンド, ロック",Group,,
2021,ベストアーティスト,YOASOBI,,,"J-POP, アニメ, ロック",Group,,
2021,ベストアーティスト,aiko,,,"J-POP, シンガーソングライター",femaleソロ,Suita,島田昌典OSTER projectトオミヨウ
2021,ベストアーティスト,いきものがかり,,,"J-POP, ロック",Group,Kanagawa,本間昭光亀田誠治島田昌典江口亮
2021,ベストアーティスト,なにわ男子,,,"J-POP, バンド",Group,,大倉忠義[2]
2021,ベストアーティスト,ジャニーズWEST,,,"エレクトロニック, ロック",maleソロ,Kōchi,
2021,ベストアーティスト,ポルノグラフィティ,,,"J-POP, ロック",Group,,田村充義
2021,ベストアーティスト,三代目 J SOUL BROTHERS from EXILE TRIBE,,,"J-POP, ダンス",Group,Japan,HIRO
2021,ベストアーティスト,中丸雄一,,,"J-POP, アイドル",femaleソロ,Ōta,
2021,ベストアーティスト,中島美嘉,,,J-POP,femaleソロ,Hioki,玉井健二(agehasprings)飛内将大百田留衣COLDFEETMICA 3 CHU加藤ミリヤ童子-TDAISHI DANCE土屋公平玉置浩二
2021,ベストアーティスト,乃木坂46,,,"J-POP, アイドル, 歌謡曲",Group,Minato,Sony Music Entertainment秋元康
2021,ベストアーティスト,嵐,,,"J-POP, ダンス, バンド",Group,Honolulu,
2021,ベストアーティスト,日向坂46,,,"J-POP, アイドル",Group,Japan,Sony Music Entertainment秋元康
2021,ベストアーティスト,星野源,,,"J-POP, R&B, シンガーソングライター, ダンス",maleソロ,Saitama,"SAKEROCK（2000年 - 2015年）河村""カースケ""智康ハマ・オカモト長岡亮介ほか"
2021,ベストアーティスト,村方乃々佳,,,J-POP,femaleソロ,Hiratsuka,
2021,ベストアーティスト,桑田佳祐,,,"J-POP, ロック, 歌謡曲",maleソロ,Chigasaki,サザンオールスターズKUWATA BANDSUPER CHIMPANZEE藤井丈司小林武史島健斎藤誠片山敦夫山本拓夫佐橋佳幸曽我淳一角谷仁宣小倉博和[7]
2021,ベストアーティスト,櫻井翔,,,,maleソロ,Shinagawa,
2021,ベストアーティスト,櫻坂46,,,"J-POP, アイドル",Group,,Sony Music Entertainment秋元康（プロデューサー）
2021,ベストアーティスト,浜崎あゆみ,,,"J-POP, エレクトロニック",femaleソロ,Fukuoka,松浦勝人（音楽プロデューサー）
2021,ベストアーティスト,福山雅治,,,"J-POP, シンガーソングライター, 歌謡曲",maleソロ,Nagasaki,井上鑑KOH+
