year,artist,genre,type,debut_year
2024,THE ALFEE,フォークロック[1]ハードロック[2]プログレッシブ・ロック[2],グループ,1973
2024,THE RAMPAGE,J-POP、hip hop,グループ,1960
2024,THE RAMPAGE from EXILE TRIBE,J-POP,グループ,2014
2024,TOMORROW X TOGETHER,K-POP[1]ダンス・ポップ[1]R&B[1],グループ,2019
2024,TWICE,不明,グループ,2015
2024,Travis Japan,J-POP,グループ,2012
2024,Vaundy,J-POP,maleソロ,2000
2024,XG,不明,maleソロ,1959
2024,aespa,K-POP[1]ダンス・ポップ[1],グループ,2020
2024,aiko,J-POP,femaleソロ,1975
2024,ano,J-POP,maleソロ,1959
2024,m-flo loves Maya,J-POP,グループ,1998
2024,m-flo loves 櫻井翔,J-POP,グループ,1998
2024,timelesz,J-POP,グループ,2011
2024,tuki.,J-POP,maleソロ,1959
2024,あいみょん,J-POP,femaleソロ,1995
2024,いきものがかり,J-POP,グループ,1999
2024,こっちのけんと,J-POP,maleソロ,1959
2024,すずきまゆみ×清塚信也,,,
2024,なにわ男子,J-POP,グループ,2018
2024,ゆず,J-POP,グループ,1997
2024,イルカ,不明,femaleソロ,1950
2024,ゴールデンボンバー,J-POP,グループ,2004
2024,ジェジュン,K-POPJ-POP,maleソロ,1959
2024,ダイアモンド🔯ユカイ×King & Prince,,,
2024,マカロニえんぴつ,ロック[1]ハードロック[2]サイケデリック[2]ギター・ポップ[2]ソウル[2]R&B[2],グループ,2012
2024,三代目 J SOUL BROTERS,不明,maleソロ,1967
2024,三代目 J SOUL BROTHERS from EXILE TRIBE,J-POP,グループ,2010
2024,三山ひろし,演歌,maleソロ,1980
2024,三浦大知,J-POP,maleソロ,1987
2024,乃木坂46,アイドル,グループ,2011
2024,南こうせつ,フォーク,maleソロ,1949
2024,坂本冬美,演歌・歌謡曲・J-POP,femaleソロ,1967
2024,大塚愛,J-POP,femaleソロ,1982
2024,大森元貴、SAKURA,不明,maleソロ,1996
2024,天童よしみ,演歌・歌謡曲アニメソング,femaleソロ,1954
2024,屋比久知奈,舞台・映画,femaleソロ,1994
2024,屋比久知奈＆尾上松也,不明,femaleソロ,1994
2024,山内惠介,演歌,maleソロ,1983
2024,新しい学校のリーダーズ,J-POP,グループ,2015
2024,新浜レオン,J-POP,femaleソロ,1978
2024,日向坂46,アイドル,グループ,2015
2024,星野源,J-POP,maleソロ,1981
2024,有吉弘行、橋本環奈、伊藤沙莉,不明,maleソロ,1968
2024,有吉弘行、橋本環奈、伊藤沙莉、 花田ゆういちろう、ながたまや、秋元杏月、 佐久本和夢、じゃじゃまる、ぴっころ、ぽろり、 スプー、みもも、やころ、ルチータ,不明,グループ,2016
2024,木村昴,アニメ、ゲーム、吹き替え,maleソロ,1990
2024,東京スカパラダイスオーケストラ,スカ[1][2][3]ジャズ[2][3][4],グループ,1985
2024,椎名林檎ともも,不明,femaleソロ,1978
2024,櫻坂46,アイドル,グループ,2015
2024,水森かおり,演歌,femaleソロ,1973
2024,氷川きよし,演歌[7][8]J-POP[7][8]ロック[8],maleソロ,1977
2024,玉置浩二,ロックフォークロックカントリー,maleソロ,1958
2024,田島貴男（Original Love）,不明,maleソロ,1966
2024,由薫,J-POP、アコースティックチル、ネオ・ソウル、テクノロック,femaleソロ,1965
2024,石川さゆり,演歌・歌謡曲・J-POP,femaleソロ,1958
2024,福山雅治,J-POP,maleソロ,1969
2024,竹下景子・武田鉄矢・田中健・松崎しげる,J-POP,femaleソロ,1962
2024,米津玄師,J-POP,maleソロ,1991
2024,紅白出演者有志,不明,maleソロ,1959
2024,純烈,ムード歌謡[1],グループ,2007
2024,緑黄色社会,J-POP,グループ,2012
2024,藤井隆,不明,maleソロ,1957
2024,藤井風,J-POP,maleソロ,1997
2024,西野カナ,J-POP,femaleソロ,1989
2024,郷ひろみ,ポップス[2]R&B[3]ソウル[3]ディスコ[3]ラテン[3],maleソロ,1955
2024,髙橋真梨子,J-POP歌謡曲ポップジャズ,femaleソロ,1949
2024,齊藤京子×佐野勇斗,,,
