year,program,artist,appearances,song,tags,type,origin,associated_acts,members
2020,ベストアーティスト,日向坂46,,,J-POP,女性グループ,日本,"Sony Music Entertainment, 秋元康","現メンバー, を参照"
2020,ベストアーティスト,柴咲コウ,,,"映画, ・, テレビドラマ",ソロ,Toshima,,
2020,ベストアーティスト,池田エライザ,,,"テレビドラマ, ・, 映画, ・, CM, ・, 舞台, ・, J-POP",ソロ,日本,,
2020,ベストアーティスト,清塚信也,,,"クラシック, サウンドトラック",maleソロ,日本,,
2020,ベストアーティスト,福山雅治,,,"音楽, ラジオ",maleソロ,Nagasaki,"井上鑑, KOH, +",
2020,ベストアーティスト,絢香,,,"J-POP, [, 2, ]",femaleソロ,日本,西尾芳彦,
2020,ベストアーティスト,関ジャニ∞,,,"ロック, [, 1, ], ポップ・ロック, [, 2, ], J-POP, [, 2, ], 演歌, [, 2, ]",男性グループ,日本,,"横山裕, （, ボーカル, ・, パーカッション, ・, トランペット, ・, ギター, ）, 村上信五, （ボーカル・, キーボード, ）, 丸山隆平, （ボーカル・, ベース, ）, 安田章大, （メインボーカル・ギター）, 大倉忠義, （ボーカル・, ドラムス, ）"
2020,ベストアーティスト,［Alexandros］,,,音楽,Group,日本,,"川上洋平, （, ボーカル, ・, ギター, ）, 磯部寛之, （, ベース, ・, コーラス, ）, 白井眞輝（ギター）, リアド偉武（, ドラムス, ）"
2020,ミュージックステーションスーパーライブ,A.B.C-Z,,,"音楽, エンターテインメント",男性グループ,日本,,"橋本良亮, 戸塚祥太, 五関晃一, 塚田僚一"
2020,ミュージックステーションスーパーライブ,AI,,,"J-POP, R&B, シンガーソングライター, ダンス, ヒップホップ",femaleソロ,Los Angeles,,
2020,ミュージックステーションスーパーライブ,AKB48,,,J-POP,女性グループ,日本,"秋元康, （総合プロデューサー）, AKB48グループ","メンバー, を参照"
2020,ミュージックステーションスーパーライブ,BABYMETAL,,,音楽,女性グループ,日本,"KOBAMETAL, （プロデュース）","SU-METAL, （, ボーカル, ・, ダンス, ）, MOAMETAL, （スクリーム・ダンス）, MOMOMETAL, （スクリーム・ダンス）"
2020,ミュージックステーションスーパーライブ,BoA,,,"K-POP, [, 1, ], J-POP, [, 1, ], ダンス・ポップ, [, 1, ], R&B, [, 1, ]",ソロ,韓国,GOT the beat,
2020,ミュージックステーションスーパーライブ,CHEMISTRY,,,"J-POP, [, 1, ], R&B, [, 1, ]",Group,日本,,"川畑要, （, ボーカル, ）, 堂珍嘉邦, （, ボーカル, ）"
2020,ミュージックステーションスーパーライブ,DA PUMP,,,"J-POP, [, 1, ], ダンス・ポップ, [, 1, ], ヒップホップ, [, 1, ]",Group,日本,"m.c.A・T, 今井大介, SASA, Shungo.","ISSA, YORI, TOMO, KIMI, U-YEAH, KENZO"
2020,ミュージックステーションスーパーライブ,DISH//,,,音楽,Group,日本,,"北村匠海, （, ボーカル, ・, ギター, ）, 矢部昌暉, （ギター・, コーラス, ）, 橘柊生, （, DJ, ・, キーボード, ・, ラップ, ）, 泉大智, （, ドラムス, ）"
2020,ミュージックステーションスーパーライブ,E-girls,,,"J-POP, [, 1, ], EDM, [, 2, ]",Group,日本,,
2020,ミュージックステーションスーパーライブ,EXILE,,,"J-POP, [, 1, ], ダンス・ポップ, [, 1, ], R&B, [, 1, ], ヒップホップ, [, 2, ]",Group,日本,,"EXILE HIRO, 松本利夫, EXILE ÜSA, EXILE MAKIDAI, EXILE ATSUSHI, EXILE AKIRA, EXILE TAKAHIRO, 橘ケンチ, EXILE TETSUYA, EXILE NESMITH, EXILE SHOKICHI, EXILE NAOTO, 小林直己, 白濱亜嵐, 世界, 佐藤大樹"
2020,ミュージックステーションスーパーライブ,Foorin,,,J-POP,maleソロ,Kōchi,,
2020,ミュージックステーションスーパーライブ,GENERATIONS,,,J-POP,maleソロ,Kōchi,,
2020,ミュージックステーションスーパーライブ,Hey! Say! JUMP,,,音楽,男性グループ,日本,,"Hey! Say! 7, 山田涼介, 知念侑李, 中島裕翔, Hey! Say! BEST, 有岡大貴, 髙木雄也, 伊野尾慧, 八乙女光, 薮宏太"
2020,ミュージックステーションスーパーライブ,JUJU,,,音楽,femaleソロ,日本,,
2020,ミュージックステーションスーパーライブ,Jr.EXILE,,,J-POP,Group,日本,,"EXILE TETSUYA, 吉野北人, 中島颯太, 小森隼, 浦川翔平, 木村慧人"
2020,ミュージックステーションスーパーライブ,KAT-TUN,,,"J-POP, [, 1, ]",Group,日本,,
2020,ミュージックステーションスーパーライブ,KinKi Kids,,,音楽,Group,日本,"プロデューサー, 山下達郎, 吉田拓郎, 藤島ジュリー景子, 堂島孝平, コンサートマスター, 吉田建","堂本光一, 堂本剛"
2020,ミュージックステーションスーパーライブ,King Gnu,,,音楽,Group,日本,,"常田大希, （, ギター, ・, ボーカル, ）, 勢喜遊, （, ドラムス, ・, サンプラー, ）, 新井和輝, （, ベース, ・, シンセベース, ）, 井口理, （ボーカル・, キーボード, ）"
2020,ミュージックステーションスーパーライブ,Kis-My-Ft2,,,音楽,男性グループ,日本,,"千賀健永, 宮田俊哉, 横尾渉, 藤ヶ谷太輔, 玉森裕太, 二階堂高嗣"
2020,ミュージックステーションスーパーライブ,LiSA,,,音楽,ソロ,日本,,
2020,ミュージックステーションスーパーライブ,Little Glee Monster,,,音楽,Group,日本,,"かれん（古賀かれん）, MAYU（吉田真悠）, アサヒ（小林あさひ）, ミカ（藤平美香）, 結海（永井結海）, miyou（カマラみゆアイダ）"
2020,ミュージックステーションスーパーライブ,MISIA,,,"R&B, [, 1, ], J-POP, [, 1, ], ソウル, [, 1, ], ジャズ",ソロ,日本,"鷺巣詩郎, 黒田卓也, エリカ・バドゥ, マーカス・ミラー, など",
2020,ミュージックステーションスーパーライブ,Mr.Children,,,音楽,Group,日本,"小林武史, （1992年 - 2014年)","桜井和寿, （, ボーカル, ・, ギター, ）, 田原健一, （ギター）, 中川敬輔, （, ベース, ）, 鈴木英哉, （, ドラムス, ）"
2020,ミュージックステーションスーパーライブ,NEWS,,,"J-POP, バンド",Group,Tokyo,,
2020,ミュージックステーションスーパーライブ,NiziU,,,"音楽, エンターテインメント",Group,日本,"ソニー・ミュージックエンタテインメント, J.Y. Park","MAKO, RIO, MAYA, RIKU, AYAKA, MAYUKA, RIMA, MIIHI, NINA"
2020,ミュージックステーションスーパーライブ,Perfume,,,音楽,Group,日本,"中田ヤスタカ, MIKIKO","樫野有香, （かしゆか）, 西脇綾香, （あ〜ちゃん）, 大本彩乃, （のっち）"
2020,ミュージックステーションスーパーライブ,SEKAI NO OWARI,,,音楽,Group,日本,"CHRYSANTHEMUM BRIDGE, 小林武史","Nakajin, （, ギター, ）, Fukase, （, ボーカル, ）, Saori, （, ピアノ, ）, DJ LOVE, （, DJ, ）"
2020,ミュージックステーションスーパーライブ,Sexy Zone,,,J-POP,男性グループ,日本,,"佐藤勝利, 菊池風磨, 松島聡, 寺西拓人, 原嘉孝, 橋本将生, 猪俣周杜, 篠塚大輝"
2020,ミュージックステーションスーパーライブ,SixTONES,,,"音楽, エンターテインメント",男性グループ,日本,,"ジェシー, 京本大我, 松村北斗, 髙地優吾, 森本慎太郎, 田中樹"
2020,ミュージックステーションスーパーライブ,Superfly,,,"J-POP, [, 1, ], ロック, [, 2, ]",Group,日本,"蔦谷好位置, 多保孝一, 松岡モトキ","越智志帆, （, ボーカル, ）"
2020,ミュージックステーションスーパーライブ,THE RAMPAGE,,,"J-POP, 、, hip hop",Group,Liverpool,,
2020,ミュージックステーションスーパーライブ,Toshl,,,"J-POP, ヴィジュアル系, ロック, ヘヴィメタル, パワーメタル",maleソロ,日本,X JAPAN,
2020,ミュージックステーションスーパーライブ,Uru,,,音楽,femaleソロ,,,
2020,ミュージックステーションスーパーライブ,V6,,,"J-POP, バンド, ロック",Group,,,
2020,ミュージックステーションスーパーライブ,aiko,,,音楽,femaleソロ,日本,"島田昌典, OSTER project, トオミヨウ",
2020,ミュージックステーションスーパーライブ,milet,,,音楽,femaleソロ,日本,,
2020,ミュージックステーションスーパーライブ,あいみょん,,,音楽,femaleソロ,日本,,
2020,ミュージックステーションスーパーライブ,いきものがかり,,,"ポップ・ロック, [, 1, ], [, 2, ], J-POP, [, 3, ]",Group,日本,"本間昭光, 亀田誠治, 島田昌典, 江口亮","吉岡聖恵, （, ボーカル, ）, 水野良樹, （, ギター, ・, ピアノ, ）"
2020,ミュージックステーションスーパーライブ,コブクロ,,,音楽,Group,日本,,"黒田俊介, （, ボーカル, ）, 小渕健太郎, （ボーカル・, ギター, ）"
2020,ミュージックステーションスーパーライブ,ゴールデンボンバー,,,"J-POP, ロック",Group,,tatsuo（everset）,
2020,ミュージックステーションスーパーライブ,ジャニーズWEST,,,"音楽, エンターテインメント",男性グループ,日本,,"重岡大毅, 桐山照史, 中間淳太, 神山智洋, 藤井流星, 濵田崇裕, 小瀧望"
2020,ミュージックステーションスーパーライブ,ビリー・アイリッシュ,,,音楽,Group,,"フィニアス・オコネル, [, 5, ], デンゼル・カリー",
2020,ミュージックステーションスーパーライブ,マカロニえんぴつ,,,"ロック, [, 1, ], ハードロック, [, 2, ], サイケデリック, [, 2, ], ギター・ポップ, [, 2, ], ソウル, [, 2, ], R&B, [, 2, ]",Group,日本,,"はっとり, （, ボーカル, ・, ギター, ）, 高野賢也（, ベース, ・, コーラス, ）, 田辺由明（ギター・コーラス）, 長谷川大喜（, キーボード, ・コーラス）"
2020,ミュージックステーションスーパーライブ,三代目 J SOUL BROTHERS,,,"J-POP, [, 1, ], EDM, [, 2, ]",Group,日本,HIRO,"NAOTO, 小林直己, ELLY, 山下健二郎, 岩田剛典, 今市隆二, ØMI"
2020,ミュージックステーションスーパーライブ,三浦大知,,,"音楽, ゲーム実況",ソロ,日本,"KREVA, Folder",
2020,ミュージックステーションスーパーライブ,乃木坂46,,,J-POP,Group,日本,"Sony Music Entertainment, 秋元康","現メンバー, を参照"
2020,ミュージックステーションスーパーライブ,久保田利伸,,,"J-POP, [, 1, ], R&B, [, 1, ], [, 2, ], ソウル, [, 1, ], [, 2, ], ファンク, [, 2, ], ヒップホップ, [, 2, ]",maleソロ,日本,,
2020,ミュージックステーションスーパーライブ,宮本浩次,,,"シンガーソングライター, 歌謡曲",maleソロ,Kita,,
2020,ミュージックステーションスーパーライブ,小沢健二,,,"J-POP, [, 2, ], ポップス, [, 3, ], ジャズ, [, 3, ], ソウル, [, 3, ], R&B, [, 3, ], アンビエント, [, 3, ], 渋谷系, [, 2, ]",maleソロ,日本,,
2020,ミュージックステーションスーパーライブ,嵐,,,"J-POP, ダンス, バンド",Group,Honolulu,,
2020,ミュージックステーションスーパーライブ,広瀬香美,,,"J-POP, [, 2, ]",femaleソロ,日本,田村充義,
2020,ミュージックステーションスーパーライブ,日向坂46,,,J-POP,女性グループ,日本,"Sony Music Entertainment, 秋元康","現メンバー, を参照"
2020,ミュージックステーションスーパーライブ,星野源,,,音楽,ソロ,日本,"SAKEROCK, （2000年 - 2015年）, 河村""カースケ""智康, ハマ・オカモト, 長岡亮介, ほか",
2020,ミュージックステーションスーパーライブ,東京事変,,,"ロック, [, 1, ], ポップス, [, 1, ]",Group,日本,井上雨迩,"椎名林檎, （, ボーカル, ・, ギター, ）, 浮雲, （ギター）, 亀田誠治, （, ベース, ）, 伊澤一葉, （, キーボード, ）, 刄田綴色, （, ドラムス, ）"
2020,ミュージックステーションスーパーライブ,森七菜,,,"テレビドラマ, 、, 映画, 、, 舞台, 、, CM",ソロ,日本,,
2020,ミュージックステーションスーパーライブ,櫻坂46,,,J-POP,Group,日本,"Sony Music Entertainment, 秋元康, （プロデューサー）","現メンバー, を参照"
2020,ミュージックステーションスーパーライブ,瑛人,,,ポップス,maleソロ,日本,"小野寺淳之介（, ギター, ）, ルンヒャン, （シンガーソングライター）",
2020,ミュージックステーションスーパーライブ,石丸幹二,,,"舞台, ・, テレビドラマ, ・, 映画",ソロ,日本,,
2020,ミュージックステーションスーパーライブ,福山雅治,,,"音楽, ラジオ",maleソロ,Nagasaki,"井上鑑, KOH, +",
2020,ミュージックステーションスーパーライブ,関ジャニ∞,,,"ロック, [, 1, ], ポップ・ロック, [, 2, ], J-POP, [, 2, ], 演歌, [, 2, ]",男性グループ,日本,,"横山裕, （, ボーカル, ・, パーカッション, ・, トランペット, ・, ギター, ）, 村上信五, （ボーカル・, キーボード, ）, 丸山隆平, （ボーカル・, ベース, ）, 安田章大, （メインボーカル・ギター）, 大倉忠義, （ボーカル・, ドラムス, ）"
2020,ミュージックステーションスーパーライブ,高嶋ちさ子,,,"クラシック, 、, バラエティ番組",femaleソロ,日本,,
2020,ミュージックステーションスーパーライブ,［Alexandros］,,,音楽,Group,日本,,"川上洋平, （, ボーカル, ・, ギター, ）, 磯部寛之, （, ベース, ・, コーラス, ）, 白井眞輝（ギター）, リアド偉武（, ドラムス, ）"
2021,NHK紅白歌合戦,AI,4.0,アルデバラン,"J-POP, R&B, シンガーソングライター, ダンス, ヒップホップ",femaleソロ,Los Angeles,,
2021,NHK紅白歌合戦,Awesome City Club,1.0,勿忘,音楽,Group,日本,"mabanua, 高橋久美子, [, 4, ], いしわたり淳治, 久保田真悟, （, Jazzin' park, ）, ESME MORI, トオミヨウ, 永野亮（, APOGEE, ）, 永井聖一, Curly Giraffe, TOSHIKI HAYASHI（, %C, ）","atagi, （, ボーカル, ・, ギター, ）, PORIN, （ボーカル・, シンセサイザー, ）, モリシー, （ギター・シンセサイザー・ボーカル）"
2021,NHK紅白歌合戦,BUMP OF CHICKEN,2.0,なないろ[• 21],音楽,Group,日本,"MOR （, 音楽プロデューサー, ）","藤原基央, （, ボーカル, ・, ギター, ）, 増川弘明, （ギター）, 直井由文, （, ベース, ）, 升秀夫, （, ドラムス, ）"
2021,NHK紅白歌合戦,BiSH,1.0,プロミスザスター,音楽,Group,日本,"渡辺淳之介, 松隈ケンタ, （, SCRAMBLES, ）",
2021,NHK紅白歌合戦,DISH//,1.0,猫,音楽,Group,日本,,"北村匠海, （, ボーカル, ・, ギター, ）, 矢部昌暉, （ギター・, コーラス, ）, 橘柊生, （, DJ, ・, キーボード, ・, ラップ, ）, 泉大智, （, ドラムス, ）"
2021,NHK紅白歌合戦,GENERATIONS,3.0,Make Me Better,J-POP,maleソロ,Kōchi,,
2021,NHK紅白歌合戦,KAT-TUN,1.0,Real Face #2,"J-POP, [, 1, ]",Group,日本,,
2021,NHK紅白歌合戦,LiSA,3.0,明け星,音楽,ソロ,日本,,
2021,NHK紅白歌合戦,LiSA,3.0,炎,音楽,ソロ,日本,,
2021,NHK紅白歌合戦,MISIA,6.0,明日へ 2021 [• 27],"R&B, [, 1, ], J-POP, [, 1, ], ソウル, [, 1, ], ジャズ",ソロ,日本,"鷺巣詩郎, 黒田卓也, エリカ・バドゥ, マーカス・ミラー, など",
2021,NHK紅白歌合戦,NiziU,2.0,Take a picture,"音楽, エンターテインメント",Group,日本,"ソニー・ミュージックエンタテインメント, J.Y. Park","MAKO, RIO, MAYA, RIKU, AYAKA, MAYUKA, RIMA, MIIHI, NINA"
2021,NHK紅白歌合戦,Perfume,14.0,ポリゴンウェイヴ,音楽,Group,日本,"中田ヤスタカ, MIKIKO","樫野有香, （かしゆか）, 西脇綾香, （あ〜ちゃん）, 大本彩乃, （のっち）"
2021,NHK紅白歌合戦,SixTONES,2.0,マスカラ,"音楽, エンターテインメント",男性グループ,日本,,"ジェシー, 京本大我, 松村北斗, 髙地優吾, 森本慎太郎, 田中樹"
2021,NHK紅白歌合戦,Snow Man,1.0,D.D.,"音楽, エンターテインメント",男性グループ,日本,,"岩本照, 深澤辰哉, ラウール, 渡辺翔太, 向井康二, 阿部亮平, 目黒蓮, 宮舘涼太, 佐久間大介"
2021,NHK紅白歌合戦,YOASOBI,2.0,群青,音楽,Group,日本,,"Ayase, （, コンポーザー, ）, ikura, （, ボーカル, ）"
2021,NHK紅白歌合戦,milet,2.0,Fly High,音楽,femaleソロ,日本,,
2021,NHK紅白歌合戦,あいみょん,3.0,愛を知るまでは,音楽,femaleソロ,日本,,
2021,NHK紅白歌合戦,さだまさし,21.0,道化師のソネット[• 23],"ニューミュージック, [, 3, ], フォーク, [, 4, ]",maleソロ,日本,"グレープ, 渡辺俊幸",
2021,NHK紅白歌合戦,まふまふ,1.0,命に嫌われている。,"J-POP, アニメソング, ゲームミュージック, ボーカロイド",ソロ,Hokkaido,After the Rain,
2021,NHK紅白歌合戦,ゆず,12.0,虹,"J-POP, アニメ, ロック",Group,Yokohama,,
2021,NHK紅白歌合戦,ケツメイシ,1.0,ライフイズビューティフル,音楽,男性グループ,日本,,"Ryo, （, MC, ）, Ryoji, （, ボーカル, ・MC）, 大蔵（MC）"
2021,NHK紅白歌合戦,三山ひろし,7.0,浮世傘 〜第5回けん玉世界記録への道〜,演歌,ソロ,日本,,
2021,NHK紅白歌合戦,上白石萌音,1.0,夜明けをくちずさめたら,"映画, ・, 舞台, ・, テレビドラマ, ・, CM",ソロ,日本,,
2021,NHK紅白歌合戦,乃木坂46,7.0,きっかけ,J-POP,Group,日本,"Sony Music Entertainment, 秋元康","現メンバー, を参照"
2021,NHK紅白歌合戦,坂本冬美,33.0,夜桜お七,"演歌, ・, 歌謡曲, ・, J-POP",femaleソロ,日本,,
2021,NHK紅白歌合戦,天童よしみ,26.0,あんたの花道〜ブラバンSP〜,"演歌, ・, 歌謡曲, アニメソング",ソロ,日本,,
2021,NHK紅白歌合戦,宮本浩次,2.0,夜明けのうた,"シンガーソングライター, 歌謡曲",maleソロ,Kita,,
2021,NHK紅白歌合戦,山内惠介,7.0,有楽町で逢いましょう,演歌,ソロ,日本,,
2021,NHK紅白歌合戦,布袋寅泰,1.0,さらば青春の光 ＜紅白SP＞[• 26],"ロック, [, 1, ], [, 2, ]",maleソロ,日本,,
2021,NHK紅白歌合戦,平井大,1.0,"Stand by me, Stand by you.","J-POP, サーフ・ミュージック",maleソロ,日本,"EIGO, 西陽仁, nabeLTD",
2021,NHK紅白歌合戦,日向坂46,3.0,君しか勝たん,J-POP,女性グループ,日本,"Sony Music Entertainment, 秋元康","現メンバー, を参照"
2021,NHK紅白歌合戦,星野源,7.0,不思議,音楽,ソロ,日本,"SAKEROCK, （2000年 - 2015年）, 河村""カースケ""智康, ハマ・オカモト, 長岡亮介, ほか",
2021,NHK紅白歌合戦,東京事変,2.0,緑酒,"ロック, [, 1, ], ポップス, [, 1, ]",Group,日本,井上雨迩,"椎名林檎, （, ボーカル, ・, ギター, ）, 浮雲, （ギター）, 亀田誠治, （, ベース, ）, 伊澤一葉, （, キーボード, ）, 刄田綴色, （, ドラムス, ）"
2021,NHK紅白歌合戦,東京都交響楽団,1.0,序曲,クラシック音楽,Group,日本,,"音楽監督, 大野和士, 首席客演指揮者, アラン・ギルバート, 終身名誉指揮者, 小泉和裕, 桂冠指揮者, エリアフ・インバル, ソロ・コンサートマスター, 矢部達哉, コンサートマスター, 水谷晃, コンサートマスター, 山本友重"
2021,NHK紅白歌合戦,東京都交響楽団,1.0,そして伝説へ…[• 1],クラシック音楽,Group,日本,,"音楽監督, 大野和士, 首席客演指揮者, アラン・ギルバート, 終身名誉指揮者, 小泉和裕, 桂冠指揮者, エリアフ・インバル, ソロ・コンサートマスター, 矢部達哉, コンサートマスター, 水谷晃, コンサートマスター, 山本友重"
2021,NHK紅白歌合戦,松平健,2.0,マツケンサンバII,"映画, ・, テレビドラマ, ・, CM",ソロ,日本,,
2021,NHK紅白歌合戦,櫻坂46,2.0,流れ弾,J-POP,Group,日本,"Sony Music Entertainment, 秋元康, （プロデューサー）","現メンバー, を参照"
2021,NHK紅白歌合戦,水森かおり,19.0,いい日旅立ち,演歌,ソロ,東京都,,
2021,NHK紅白歌合戦,氷川きよし,22.0,歌は我が命,"演歌, [, 7, ], [, 8, ], J-POP, [, 7, ], [, 8, ], ロック, [, 8, ]",ソロ,日本,,
2021,NHK紅白歌合戦,石川さゆり,44.0,"火事と喧嘩は江戸の華（feat. KREVA, MIYAVI）","演歌, ・, 歌謡曲, ・, J-POP",ソロ,日本,,
2021,NHK紅白歌合戦,石川さゆり,44.0,津軽海峡・冬景色,"演歌, ・, 歌謡曲, ・, J-POP",ソロ,日本,,
2021,NHK紅白歌合戦,福山雅治,14.0,道標 〜紅白2021ver.〜,"音楽, ラジオ",maleソロ,Nagasaki,"井上鑑, KOH, +",
2021,NHK紅白歌合戦,純烈,4.0,君がそばにいるから,"ムード歌謡, [, 1, ]",男性グループ,日本,,"酒井一圭, 白川裕二郎, 後上翔太"
2021,NHK紅白歌合戦,細川たかし,40.0,望郷じょんから,"民謡, ・, 演歌, ・, 歌謡曲",ソロ,日本,三橋美智也,
2021,NHK紅白歌合戦,細川たかし,40.0,北酒場,"民謡, ・, 演歌, ・, 歌謡曲",ソロ,日本,三橋美智也,
2021,NHK紅白歌合戦,薬師丸ひろ子,2.0,"Woman ""Wの悲劇""より","映画, テレビドラマ, 舞台",ソロ,日本,,
2021,NHK紅白歌合戦,藤井風,1.0,きらり[• 16],音楽,maleソロ,日本,Yaffle,
2021,NHK紅白歌合戦,郷ひろみ,34.0,2億4千万の瞳-エキゾチック・ジャパン-,"ポップス, [, 2, ], R&B, [, 3, ], ソウル, [, 3, ], ディスコ, [, 3, ], ラテン, [, 3, ]",ソロ,日本,"酒井政利, 筒美京平, 萩田光雄, 井上鑑, 坂本龍一, 大村雅朗, 唐木裕史",
2021,NHK紅白歌合戦,鈴木雅之,4.0,め組のひと 2021紅白ver. [• 18],"J-POP, アニメ, 歌謡曲",maleソロ,Ōta,ラッツ&スター,
2021,NHK紅白歌合戦,関ジャニ∞,10.0,Re:LIVE,"ロック, [, 1, ], ポップ・ロック, [, 2, ], J-POP, [, 2, ], 演歌, [, 2, ]",男性グループ,日本,,"横山裕, （, ボーカル, ・, パーカッション, ・, トランペット, ・, ギター, ）, 村上信五, （ボーカル・, キーボード, ）, 丸山隆平, （ボーカル・, ベース, ）, 安田章大, （メインボーカル・ギター）, 大倉忠義, （ボーカル・, ドラムス, ）"
2021,NHK紅白歌合戦,高橋洋子,1.0,残酷な天使のテーゼ,"J-POP, アニメ, シンガーソングライター",femaleソロ,Tokyo,大森俊之,
2021,ベストアーティスト,AKB48,,,J-POP,女性グループ,日本,"秋元康, （総合プロデューサー）, AKB48グループ","メンバー, を参照"
2021,ベストアーティスト,BE:FIRST,,,"J-POP, ロック",Group,Lincoln,,
2021,ベストアーティスト,BiSH,,,音楽,Group,日本,"渡辺淳之介, 松隈ケンタ, （, SCRAMBLES, ）",
2021,ベストアーティスト,Creepy Nuts,,,音楽,Group,日本,,"DJ松永, （, DJ, ）, R-指定, （, MC, ）"
2021,ベストアーティスト,DA PUMP,,,"J-POP, [, 1, ], ダンス・ポップ, [, 1, ], ヒップホップ, [, 1, ]",Group,日本,"m.c.A・T, 今井大介, SASA, Shungo.","ISSA, YORI, TOMO, KIMI, U-YEAH, KENZO"
2021,ベストアーティスト,DISH//,,,音楽,Group,日本,,"北村匠海, （, ボーカル, ・, ギター, ）, 矢部昌暉, （ギター・, コーラス, ）, 橘柊生, （, DJ, ・, キーボード, ・, ラップ, ）, 泉大智, （, ドラムス, ）"
2021,ベストアーティスト,EXILE,,,"J-POP, [, 1, ], ダンス・ポップ, [, 1, ], R&B, [, 1, ], ヒップホップ, [, 2, ]",Group,日本,,"EXILE HIRO, 松本利夫, EXILE ÜSA, EXILE MAKIDAI, EXILE ATSUSHI, EXILE AKIRA, EXILE TAKAHIRO, 橘ケンチ, EXILE TETSUYA, EXILE NESMITH, EXILE SHOKICHI, EXILE NAOTO, 小林直己, 白濱亜嵐, 世界, 佐藤大樹"
2021,ベストアーティスト,EXIT,,,"エレクトロニック, ロック",maleソロ,Kōchi,,
2021,ベストアーティスト,GENERATIONS from EXILE TRIBE,,,"J-POP, [, 1, ]",Group,日本,,"白濱亜嵐, 片寄涼太, 数原龍友, 小森隼, 佐野玲於, 中務裕太"
2021,ベストアーティスト,Hey! Say! JUMP,,,音楽,男性グループ,日本,,"Hey! Say! 7, 山田涼介, 知念侑李, 中島裕翔, Hey! Say! BEST, 有岡大貴, 髙木雄也, 伊野尾慧, 八乙女光, 薮宏太"
2021,ベストアーティスト,J-FRIENDS,,,J-POP,Group,日本,,"TOKIO, （, 城島茂, ・, 山口達也, ・, 国分太一, ・, 松岡昌宏, ・, 長瀬智也, ）, V6, （, 坂本昌行, ・, 長野博, ・, 井ノ原快彦, ・, 森田剛, ・, 三宅健, ・, 岡田准一, ）, KinKi Kids, （, 堂本光一, ・, 堂本剛, ）"
2021,ベストアーティスト,JUJU,,,音楽,femaleソロ,日本,,
2021,ベストアーティスト,KAT-TUN,,,"J-POP, [, 1, ]",Group,日本,,
2021,ベストアーティスト,KinKi Kids,,,音楽,Group,日本,"プロデューサー, 山下達郎, 吉田拓郎, 藤島ジュリー景子, 堂島孝平, コンサートマスター, 吉田建","堂本光一, 堂本剛"
2021,ベストアーティスト,L'Arc〜en〜Ciel,,,音楽,Group,日本,"岡野ハジメ, （, 共同プロデューサー, 、1996年 - ）","hyde, （, ボーカル, ）, ken, （, ギター, ）, tetsuya, （, ベース, ）, yukihiro, （, ドラムス, ）"
2021,ベストアーティスト,LiSA,,,音楽,ソロ,日本,,
2021,ベストアーティスト,MISIA,,,"R&B, [, 1, ], J-POP, [, 1, ], ソウル, [, 1, ], ジャズ",ソロ,日本,"鷺巣詩郎, 黒田卓也, エリカ・バドゥ, マーカス・ミラー, など",
2021,ベストアーティスト,Mr.Children,,,音楽,Group,日本,"小林武史, （1992年 - 2014年)","桜井和寿, （, ボーカル, ・, ギター, ）, 田原健一, （ギター）, 中川敬輔, （, ベース, ）, 鈴木英哉, （, ドラムス, ）"
2021,ベストアーティスト,NEWS,,,"J-POP, バンド",Group,Tokyo,,
2021,ベストアーティスト,NiziU,,,"音楽, エンターテインメント",Group,日本,"ソニー・ミュージックエンタテインメント, J.Y. Park","MAKO, RIO, MAYA, RIKU, AYAKA, MAYUKA, RIMA, MIIHI, NINA"
2021,ベストアーティスト,Perfume,,,音楽,Group,日本,"中田ヤスタカ, MIKIKO","樫野有香, （かしゆか）, 西脇綾香, （あ〜ちゃん）, 大本彩乃, （のっち）"
2021,ベストアーティスト,SMAP,,,"J-POP, [, 1, ], [, 2, ], ハウス, [, 3, ], ニュー・ジャック・スウィング, [, 3, ]",Group,日本,,
2021,ベストアーティスト,Sexy Zone,,,J-POP,男性グループ,日本,,"佐藤勝利, 菊池風磨, 松島聡, 寺西拓人, 原嘉孝, 橋本将生, 猪俣周杜, 篠塚大輝"
2021,ベストアーティスト,SixTONES,,,"音楽, エンターテインメント",男性グループ,日本,,"ジェシー, 京本大我, 松村北斗, 髙地優吾, 森本慎太郎, 田中樹"
2021,ベストアーティスト,Snow Man,,,"音楽, エンターテインメント",男性グループ,日本,,"岩本照, 深澤辰哉, ラウール, 渡辺翔太, 向井康二, 阿部亮平, 目黒蓮, 宮舘涼太, 佐久間大介"
2021,ベストアーティスト,TOKIO,,,"パワー・ポップ, [, 1, ], ロック, [, 2, ]",Group,日本,,
2021,ベストアーティスト,TOMORROW X TOGETHER,,,音楽,Group,韓国,HYBE,"スビン, ヨンジュン, ボムギュ, テヒョン, ヒュニンカイ"
2021,ベストアーティスト,V6,,,"J-POP, バンド, ロック",Group,,,
2021,ベストアーティスト,YOASOBI,,,音楽,Group,日本,,"Ayase, （, コンポーザー, ）, ikura, （, ボーカル, ）"
2021,ベストアーティスト,aiko,,,音楽,femaleソロ,日本,"島田昌典, OSTER project, トオミヨウ",
