year,program,artist,appearances,song,tags,type,origin,associated_acts,members
2022,ミュージックステーションスーパーライブ,BiSH,,,"J-POP, アイドル, ロック",Group,日本,"渡辺淳之介, 松隈ケンタ（SCRAMBLES）",
2022,ミュージックステーションスーパーライブ,DA PUMP,,,"J-POP, R&B, アニメ, ダンス, バンド, 歌謡曲",Group,日本,"m.c.A・T, 今井大介, SASA, Shungo.","ISSA, YORI, TOMO, KIMI, U-YEAH, KENZO"
2022,ミュージックステーションスーパーライブ,DISH//,,,"J-POP, ダンス, ロック",Group,日本,,"北村匠海（ボーカル・ギター）, 矢部昌暉（ギター・コーラス）, 橘柊生（DJ・キーボード・ラップ）, 泉大智（ドラムス）"
2022,ミュージックステーションスーパーライブ,ELEVENPLAY,,,"エレクトロニック, ロック",Group,日本,MIKIKO,メンバーを参照
2022,ミュージックステーションスーパーライブ,FANTASTICS,,,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,,
2022,ミュージックステーションスーパーライブ,GENERATIONS,,,"J-POP, アニメ, エレクトロニック, ロック",maleソロ,Kōchi,,
2022,ミュージックステーションスーパーライブ,Hey! Say! JUMP,,,J-POP,男性グループ,日本,,"Hey! Say! 7, 山田涼介, 知念侑李, 中島裕翔, Hey! Say! BEST, 有岡大貴, 髙木雄也, 伊野尾慧, 八乙女光, 薮宏太"
2022,ミュージックステーションスーパーライブ,Hoodie fam,,,"エレクトロニック, ロック",maleソロ,Kōchi,,
2022,ミュージックステーションスーパーライブ,KARA,,,"J-POP, K-POP, エレクトロニック, ロック",Group,韓国,,"ギュリ, スンヨン, ニコル, ジヨン, ヨンジ"
2022,ミュージックステーションスーパーライブ,KAT-TUN,,,"J-POP, バンド",Group,日本,,
2022,ミュージックステーションスーパーライブ,KinKi Kids,,,J-POP,Group,日本,"プロデューサー, 山下達郎, 吉田拓郎, 藤島ジュリー景子, 堂島孝平, コンサートマスター, 吉田建","堂本光一, 堂本剛"
2022,ミュージックステーションスーパーライブ,King Gnu,,,"J-POP, アニメ, ロック",Group,日本 東京都,,"常田大希（ギター・ボーカル）, 勢喜遊（ドラムス・サンプラー）, 新井和輝（ベース・シンセベース）, 井口理（ボーカル・キーボード）"
2022,ミュージックステーションスーパーライブ,Kis-My-Ft2,,,"J-POP, バンド",男性グループ,日本,,"千賀健永, 宮田俊哉, 横尾渉, 藤ヶ谷太輔, 玉森裕太, 二階堂高嗣"
2022,ミュージックステーションスーパーライブ,Little Glee Monster,,,"J-POP, アニメ",Group,日本,,"かれん（古賀かれん）, MAYU（吉田真悠）, アサヒ（小林あさひ）, ミカ（藤平美香）, 結海（永井結海）, miyou（カマラみゆアイダ）"
2022,ミュージックステーションスーパーライブ,MIYAVI,,,ロック,maleソロ,日本・兵庫県猪名川町[1],Dué le quartzKAVKI BOIZS.K.I.N.THE LAST ROCKSTARS亀田誠治（2012年 - ）,
2022,ミュージックステーションスーパーライブ,Mirage Collective,,,"R&B, エレクトロニック, ロック",Group,日本,,"STUTS（サンプラー）, YONCE（ボーカル）, butaji（コーラス）, 長岡亮介（ギター）, ハマ・オカモト（ベース）, 荒田洸（ドラムス）, 高橋佑成（ローズピアノ）, 武嶋聡（サックス・フルート）, 佐瀬悠輔（トランペット）, 大田垣""OTG""正信（トロンボーン）, 須原杏（ヴァイオリン）, 林田順平（チェロ）"
2022,ミュージックステーションスーパーライブ,Mrs. GREEN APPLE,,,"J-POP, アニメ, ロック",Group,日本,"中西亮輔, 伊藤賢, 高橋諒, 山下洋介","大森元貴（ボーカル・ギター）, 若井滉斗（ギター）, 藤澤涼架（キーボード）"
2022,ミュージックステーションスーパーライブ,NEWS,,,"J-POP, バンド",Group,Tokyo,,
2022,ミュージックステーションスーパーライブ,NiziU,,,"J-POP, K-POP, アイドル",Group,日本,"ソニー・ミュージックエンタテインメント, J.Y. Park","MAKO, RIO, MAYA, RIKU, AYAKA, MAYUKA, RIMA, MIIHI, NINA"
2022,ミュージックステーションスーパーライブ,PUFFY,,,"J-POP, ロック, 歌謡曲",女性グループ,日本,奥田民生アンディ・スターマー,"大貫亜美（ボーカル）, 吉村由美（ボーカル）"
2022,ミュージックステーションスーパーライブ,Perfume,,,"J-POP, ダンス",Group,日本 広島県,中田ヤスタカMIKIKO,"樫野有香（かしゆか）, 西脇綾香（あ〜ちゃん）, 大本彩乃（のっち）"
2022,ミュージックステーションスーパーライブ,SEKAI NO OWARI,,,"J-POP, アニメ, ロック",Group,日本 東京都大田区,"CHRYSANTHEMUM BRIDGE, 小林武史","Nakajin（ギター）, Fukase（ボーカル）, Saori（ピアノ）, DJ LOVE（DJ）"
2022,ミュージックステーションスーパーライブ,Saucy Dog,,,J-POP,Group,日本 大阪府[1],,"石原慎也（ボーカル・ギター）, 秋澤和貴（ベース）, せとゆいか（ドラムス・コーラス）"
2022,ミュージックステーションスーパーライブ,Sexy Zone,,,"J-POP, エレクトロニック, ロック",男性グループ,日本,,"佐藤勝利, 菊池風磨, 松島聡, 寺西拓人, 原嘉孝, 橋本将生, 猪俣周杜, 篠塚大輝"
2022,ミュージックステーションスーパーライブ,SixTONES,,,"J-POP, バンド",男性グループ,日本,,"ジェシー, 京本大我, 松村北斗, 髙地優吾, 森本慎太郎, 田中樹"
2022,ミュージックステーションスーパーライブ,Snow Man,,,"J-POP, バンド",男性グループ,日本,,"岩本照, 深澤辰哉, ラウール, 渡辺翔太, 向井康二, 阿部亮平, 目黒蓮, 宮舘涼太, 佐久間大介"
2022,ミュージックステーションスーパーライブ,Stray Kids,,,"J-POP, K-POP, バンド, ヒップホップ",Group,韓国 ソウル特別市,,"バンチャン, リノ, チャンビン, ヒョンジン, ハン, フィリックス, スンミン, アイエン"
2022,ミュージックステーションスーパーライブ,Superfly,,,"J-POP, ロック",Group,日本 愛媛県松山市[注 1],"蔦谷好位置, 多保孝一, 松岡モトキ",越智志帆（ボーカル）
2022,ミュージックステーションスーパーライブ,THE RAMPAGE,,,"J-POP, バンド, ヒップホップ, ロック",Group,Liverpool,,
2022,ミュージックステーションスーパーライブ,Tani Yuuki,,,J-POP,maleソロ,日本 神奈川県茅ヶ崎市,,
2022,ミュージックステーションスーパーライブ,Travis Japan,,,"J-POP, バンド",男性グループ,日本,Travis Payne,宮近海斗中村海人七五三掛龍也川島如恵留吉澤閑也松田元太松倉海斗
2022,ミュージックステーションスーパーライブ,YUKI,,,"J-POP, シンガーソングライター",femaleソロ,Hakodate,agehasprings玉井健二蔦谷好位置JUDY AND MARY前田佑,
2022,ミュージックステーションスーパーライブ,aiko,,,"J-POP, シンガーソングライター",femaleソロ,日本 大阪府吹田市,"島田昌典, OSTER project, トオミヨウ",
2022,ミュージックステーションスーパーライブ,back number,,,"J-POP, ロック",Group,日本 群馬県,,"清水依与吏（ボーカル・ギター）, 小島和也（ベース・コーラス）, 栗原寿（ドラムス）"
2022,ミュージックステーションスーパーライブ,milet,,,"J-POP, アニメ, ロック",femaleソロ,日本 東京都,,
2022,ミュージックステーションスーパーライブ,yama,,,"J-POP, ロック",ソロ,非公開,くじらTOOBOEBIN,
2022,ミュージックステーションスーパーライブ,なにわ男子,,,"J-POP, バンド",Group,日本,大倉忠義[2],"西畑大吾, 大西流星, 道枝駿佑, 高橋恭平, 長尾謙杜, 藤原丈一郎, 大橋和也"
2022,ミュージックステーションスーパーライブ,ゆず,,,"J-POP, アニメ, ロック",Group,Yokohama,,
2022,ミュージックステーションスーパーライブ,ウタ,,,"エレクトロニック, ロック",maleソロ,Kōchi,,
2022,ミュージックステーションスーパーライブ,ゴールデンボンバー,,,"J-POP, ロック",Group,,tatsuo（everset）,
2022,ミュージックステーションスーパーライブ,ジェジュン,,,"J-POP, K-POP, エレクトロニック, ロック",ソロ,大韓民国・忠清南道公州市,JYJ東方神起,
2022,ミュージックステーションスーパーライブ,ジャニーズWEST,,,"エレクトロニック, ロック",男性グループ,日本,,"重岡大毅, 桐山照史, 中間淳太, 神山智洋, 藤井流星, 濵田崇裕, 小瀧望"
2022,ミュージックステーションスーパーライブ,マカロニえんぴつ,,,R&B,Group,日本・神奈川県,,"はっとり（ボーカル・ギター）, 高野賢也（ベース・コーラス）, 田辺由明（ギター・コーラス）, 長谷川大喜（キーボード・コーラス）"
2022,ミュージックステーションスーパーライブ,三浦大知,,,"J-POP, シンガーソングライター",ソロ,日本 沖縄県,"KREVA, Folder",
2022,ミュージックステーションスーパーライブ,中島美嘉,,,J-POP,ソロ,日本・鹿児島県,玉井健二 (agehasprings)飛内将大百田留衣COLDFEETMICA 3 CHU加藤ミリヤ童子-TDAISHI DANCE土屋公平玉置浩二,
2022,ミュージックステーションスーパーライブ,乃木坂46,,,"J-POP, アイドル, 歌謡曲",Group,日本,"Sony Music Entertainment, 秋元康",現メンバーを参照
2022,ミュージックステーションスーパーライブ,優里,,,"J-POP, シンガーソングライター",maleソロ,日本 千葉県千葉市,"CHIMERAZ（編曲・音楽プロデュース）, 弱虫男爵",
2022,ミュージックステーションスーパーライブ,宮本浩次,,,"シンガーソングライター, 歌謡曲",maleソロ,Kita,,
2022,ミュージックステーションスーパーライブ,小沢健二,,,"J-POP, R&B, シンガーソングライター, 歌謡曲",maleソロ,日本 神奈川県相模原市,,
2022,ミュージックステーションスーパーライブ,工藤静香,,,"J-POP, アイドル, 歌謡曲, 演歌",ソロ,日本・東京都西多摩郡羽村町（現：羽村市）,"セブンティーンクラブ（1984年 - 1985年）, おニャン子クラブ（1986年 - 1987年）, うしろ髪ひかれ隊（1987年 - 1988年）",
2022,ミュージックステーションスーパーライブ,広瀬香美,,,"J-POP, シンガーソングライター",femaleソロ,日本 福岡県筑紫郡筑紫野町（現在の筑紫野市）[1],田村充義,
2022,ミュージックステーションスーパーライブ,後藤真希,,,"J-POP, 歌謡曲",ソロ,日本・東京都江戸川区[1],→詳細は「§ 所属ユニット」を参照,
2022,ミュージックステーションスーパーライブ,日向坂46,,,"J-POP, アイドル",女性グループ,日本,Sony Music Entertainment秋元康,現メンバーを参照
2022,ミュージックステーションスーパーライブ,櫻坂46,,,"J-POP, アイドル",Group,日本,"Sony Music Entertainment, 秋元康（プロデューサー）",現メンバーを参照
2022,ミュージックステーションスーパーライブ,清塚信也,,,,maleソロ,日本・東京都,,
2022,ミュージックステーションスーパーライブ,緑黄色社会,,,"J-POP, ロック",混合グループ,日本 愛知県,比田井修（ドラムス）,"長屋晴子（ボーカル・ギター）, 小林壱誓（ギター）, peppe（キーボード）, 穴見真吾（ベース）"
2022,ミュージックステーションスーパーライブ,関ジャニ∞,,,"J-POP, エレクトロニック, ロック",男性グループ,日本・大阪府,,"横山裕（ボーカル・パーカッション・トランペット・ギター）, 村上信五（ボーカル・キーボード）, 丸山隆平（ボーカル・ベース）, 安田章大（メインボーカル・ギター）, 大倉忠義（ボーカル・ドラムス）"
2023,NHK紅白歌合戦,10-FEET,1.0,第ゼロ感,"J-POP, ヒップホップ, ロック",Group,日本 京都府,,"TAKUMA（ボーカル・ギター）, NAOKI（ベース・ボーカル）, KOUICHI（ドラムス・コーラス）"
2023,NHK紅白歌合戦,Ado,1.0,唱,"J-POP, ロック",ソロ,日本 東京都,,
2023,NHK紅白歌合戦,BE:FIRST,2.0,Boom Boom Back,"J-POP, ロック",Group,Lincoln,,
2023,NHK紅白歌合戦,JO1,2.0,NEWSmile,"J-POP, バンド",Group,日本,"吉本興業,  CJ ENM","大平祥生, 川尻蓮, 川西拓実, 木全翔也, 金城碧海, 河野純喜, 佐藤景瑚, 白岩瑠姫, 鶴房汐恩, 豆原一成, 與那城奨"
2023,NHK紅白歌合戦,JUJU,2.0,時の流れに身をまかせ,"J-POP, R&B, 歌謡曲",femaleソロ,日本広島県庄原市,,
2023,NHK紅白歌合戦,LE SSERAFIM,2.0,UNFORGIVEN (feat. Nile Rodgers) -Japanese ver.-,"J-POP, K-POP",Group,韓国 ソウル特別市,HYBE,"SAKURA, KIM CHAEWON, HUH YUNJIN, KAZUHA, HONG EUNCHAE"
2023,NHK紅白歌合戦,MISAMO,1.0,Do not touch,"J-POP, K-POP",Group,日本,"TWICE, J.Y. Park","モモ, サナ, ミナ"
2023,NHK紅白歌合戦,MISIA,8.0,紅白スペシャル2023 [• 39],"J-POP, R&B",ソロ,日本 長崎県対馬市,"鷺巣詩郎, 黒田卓也, エリカ・バドゥ, マーカス・ミラー など",
2023,NHK紅白歌合戦,Mrs. GREEN APPLE,1.0,ダンスホール,"J-POP, アニメ, ロック",Group,日本,"中西亮輔, 伊藤賢, 高橋諒, 山下洋介","大森元貴（ボーカル・ギター）, 若井滉斗（ギター）, 藤澤涼架（キーボード）"
2023,NHK紅白歌合戦,NewJeans,1.0,NewJeans Special Medley[• 16],"J-POP, K-POP, R&B",Group,韓国 ソウル特別市,ミン・ヒジン（ - 2024年）,"ミンジ, ハニ, ダニエル, ヘリン, ヘイン"
2023,NHK紅白歌合戦,NiziU,4.0,Make you happy,"J-POP, K-POP, アイドル",Group,日本,"ソニー・ミュージックエンタテインメント, J.Y. Park","MAKO, RIO, MAYA, RIKU, AYAKA, MAYUKA, RIMA, MIIHI, NINA"
2023,NHK紅白歌合戦,Official髭男dism,4.0,Chessboard,"J-POP, ロック",Group,日本 島根県,,"藤原聡（ボーカル・ピアノ）, 小笹大輔（ギター）, 楢﨑誠（ベース・サックス）, 松浦匡希（ドラムス）"
2023,NHK紅白歌合戦,Perfume,16.0,FAKE IT,"J-POP, ダンス",Group,日本 広島県,中田ヤスタカMIKIKO,"樫野有香（かしゆか）, 西脇綾香（あ〜ちゃん）, 大本彩乃（のっち）"
2023,NHK紅白歌合戦,SEVENTEEN,1.0,舞い落ちる花びら (Fallin' Flower),"J-POP, K-POP, R&B, バンド",Group,Seoul,HYBE,
2023,NHK紅白歌合戦,Stray Kids,1.0,CASE 143 -Japanese ver.-,"J-POP, K-POP, バンド, ヒップホップ",Group,韓国 ソウル特別市,,"バンチャン, リノ, チャンビン, ヒョンジン, ハン, フィリックス, スンミン, アイエン"
2023,NHK紅白歌合戦,Superfly,7.0,タマシイレボリューション,"J-POP, ロック",Group,日本 愛媛県松山市[注 1],"蔦谷好位置, 多保孝一, 松岡モトキ",越智志帆（ボーカル）
2023,NHK紅白歌合戦,YOASOBI,3.0,アイドル,"J-POP, アニメ, ロック",Group,日本,,"Ayase（コンポーザー）, ikura（ボーカル）"
2023,NHK紅白歌合戦,YOSHIKI,4.0,ENDLESS RAIN 〜 Rusty Nail,"エレクトロニック, ヒップホップ, ロック",maleソロ,日本 千葉県館山市[2],"X JAPAN, Violet UK, L・O・X, V2, globe extreme, S.K.I.N., THE LAST ROCKSTARS",
2023,NHK紅白歌合戦,ano,1.0,ちゅ、多様性。,"エレクトロニック, ロック",ソロ,日本,"ゆるめるモ!（2013年 - 2019年）, I's（2021年 - 2024年）",
2023,NHK紅白歌合戦,あいみょん,5.0,愛の花,"J-POP, シンガーソングライター",femaleソロ,日本 兵庫県西宮市,,
2023,NHK紅白歌合戦,さだまさし,22.0,秋桜（コスモス）,"J-POP, シンガーソングライター, 歌謡曲, 演歌",maleソロ,日本 長崎県長崎市,"グレープ, 渡辺俊幸",
2023,NHK紅白歌合戦,すとぷり,1.0,スキスキ星人,J-POP,Group,日本,,"■ ころん, ■ さとみ, ■ ななもり。, ■ るぅと, ■ ジェル, ■ 莉犬"
2023,NHK紅白歌合戦,ゆず,14.0,ビューティフル,"J-POP, アニメ, ロック",Group,Yokohama,,
2023,NHK紅白歌合戦,エレファントカシマシ,2.0,俺たちの明日,ロック,Group,日本 東京都北区赤羽,,"宮本浩次（ボーカル・ギター）, 石森敏行（ギター）, 高緑成治（ベース）, 冨永義之（ドラムス）"
2023,NHK紅白歌合戦,キタニタツヤ,1.0,青のすみか,"J-POP, R&B",maleソロ,日本・東京都杉並区[2],ヨルシカ,
2023,NHK紅白歌合戦,クイーン+アダム・ランバート,1.0,ドント・ストップ・ミー・ナウ,"エレクトロニック, ロック",Group,イングランド・ロンドン[1],,"ブライアン・メイ, ロジャー・テイラー"
2023,NHK紅白歌合戦,ハマいく,1.0,ビートDEトーヒ,"J-POP, エレクトロニック, ロック",maleソロ,Kōchi,,
2023,NHK紅白歌合戦,三山ひろし,9.0,どんこ坂〜第7回 けん玉世界記録への道〜,"歌謡曲, 演歌",ソロ,日本 高知県南国市,,
2023,NHK紅白歌合戦,乃木坂46,9.0,おひとりさま天国,"J-POP, アイドル, 歌謡曲",Group,日本,"Sony Music Entertainment, 秋元康",現メンバーを参照
2023,NHK紅白歌合戦,伊藤蘭,1.0,キャンディーズ50周年 紅白SPメドレー[• 25],"J-POP, 歌謡曲",ソロ,日本・東京都杉並区西荻北,,
2023,NHK紅白歌合戦,坂本冬美,35.0,夜桜お七,"J-POP, 歌謡曲, 演歌",femaleソロ,日本・和歌山県西牟婁郡上富田町,,
2023,NHK紅白歌合戦,大泉洋,1.0,あの空に立つ塔のように,,ソロ,日本・北海道札幌市南区真駒内,,
2023,NHK紅白歌合戦,大泉洋、大森元貴、LE SSERAFIM,0.0,アンダー・ザ・シー,,Group,日本,"中西亮輔, 伊藤賢, 高橋諒, 山下洋介","大森元貴（ボーカル・ギター）, 若井滉斗（ギター）, 藤澤涼架（キーボード）"
2023,NHK紅白歌合戦,天童よしみ,28.0,道頓堀人情,"歌謡曲, 演歌",ソロ,日本 大阪府八尾市,,
2023,NHK紅白歌合戦,寺尾聰,3.0,ルビーの指環,,maleソロ,Hodogaya-ku,,
2023,NHK紅白歌合戦,山内惠介,9.0,恋する街角,演歌,ソロ,日本・福岡県,,
2023,NHK紅白歌合戦,山寺宏一、櫻坂46、Stray Kids,0.0,フレンド・ライク・ミー,"J-POP, アイドル",Group,韓国 ソウル特別市,,"バンチャン, リノ, チャンビン, ヒョンジン, ハン, フィリックス, スンミン, アイエン"
2023,NHK紅白歌合戦,新しい学校のリーダーズ,1.0,オトナブルー,"J-POP, ロック",Group,日本,,"MIZYU, RIN, SUZUKA, KANON"
2023,NHK紅白歌合戦,星野源,9.0,生命体,"J-POP, R&B, シンガーソングライター, ダンス",ソロ,日本 埼玉県川口市[1],"SAKEROCK（2000年 - 2015年）, 河村""カースケ""智康, ハマ・オカモト, 長岡亮介 ほか",
2023,NHK紅白歌合戦,椎名林檎,8.0,㋚〜さすがに諸行無常篇〜[• 20][• 21],"シンガーソングライター, ロック",femaleソロ,日本 埼玉県浦和市（現・さいたま市浦和区）,"東京事変, 亀田誠治, 斎藤ネコ, 井上雨迩, 中山信彦, 村田陽一, 児玉裕一",
2023,NHK紅白歌合戦,橋本環奈、浜辺美波,0.0,いつか王子様が,,femaleソロ,日本 石川県[2][3][4],,
2023,NHK紅白歌合戦,櫻坂46,3.0,Start over!,"J-POP, アイドル",Group,日本,"Sony Music Entertainment, 秋元康（プロデューサー）",現メンバーを参照
2023,NHK紅白歌合戦,水森かおり,21.0,日向岬〜紅白ドミノチャレンジSP〜,"歌謡曲, 演歌",ソロ,東京都北区,,
2023,NHK紅白歌合戦,生田絵梨花,0.0,ウィッシュ～この願い～,,ソロ,日本・東京都,,
2023,NHK紅白歌合戦,石川さゆり,46.0,津軽海峡・冬景色,"J-POP, 歌謡曲, 演歌",ソロ,日本・熊本県飽託郡飽田村（後の飽田町、現・熊本市南区）,,
2023,NHK紅白歌合戦,福山雅治,16.0,「HELLO〜想望」 紅白スペシャルメドレー,"J-POP, シンガーソングライター, 歌謡曲",maleソロ,Nagasaki,"井上鑑, KOH+",
2023,NHK紅白歌合戦,紅白有志の皆さん,0.0,小さな世界,"エレクトロニック, ロック",maleソロ,Kōchi,,
2023,NHK紅白歌合戦,純烈,6.0,だってめぐり逢えたんだ〜NHKプラスver.〜,"歌謡曲, 演歌",男性グループ,日本,,"酒井一圭, 白川裕二郎, 後上翔太"
2023,NHK紅白歌合戦,緑黄色社会,2.0,キャラクター,"J-POP, ロック",混合グループ,日本 愛知県,比田井修（ドラムス）,"長屋晴子（ボーカル・ギター）, 小林壱誓（ギター）, peppe（キーボード）, 穴見真吾（ベース）"
2023,NHK紅白歌合戦,薬師丸ひろ子,3.0,セーラー服と機関銃,"J-POP, アイドル, 歌謡曲, 演歌",ソロ,日本・東京都港区北青山,,
2023,NHK紅白歌合戦,藤井フミヤ,6.0,TRUE LOVE,"J-POP, ロック, 歌謡曲",maleソロ,日本 福岡県久留米市,F-BLOOD,
2023,NHK紅白歌合戦,郷ひろみ,36.0,2億4千万の瞳〜ブレイキンSP〜,"J-POP, R&B, アイドル, 歌謡曲, 演歌",ソロ,日本 福岡県,"酒井政利, 筒美京平, 萩田光雄, 井上鑑, 坂本龍一, 大村雅朗, 唐木裕史",
2023,NHK紅白歌合戦,鈴木雅之,6.0,め組のひと,"J-POP, アニメ, 歌謡曲",maleソロ,Ōta,ラッツ&スター,
2023,ベストアーティスト,Ado,,,"J-POP, ロック",ソロ,日本 東京都,,
2023,ベストアーティスト,BE:FIRST,,,"J-POP, ロック",Group,Lincoln,,
2023,ベストアーティスト,Da-iCE,,,"J-POP, アニメ, バンド",Group,日本,,"工藤大輝, 岩岡徹, 大野雄大, 花村想太, 和田颯"
2023,ベストアーティスト,GENERATIONS from EXILE TRIBE,,,"J-POP, アニメ",Group,日本,,"白濱亜嵐, 片寄涼太, 数原龍友, 小森隼, 佐野玲於, 中務裕太"
2023,ベストアーティスト,IMP.,,,"エレクトロニック, ロック",男性グループ,日本,,"佐藤新, 基俊介, 鈴木大河, 影山拓也, 松井奏, 横原悠毅, 椿泰我"
2023,ベストアーティスト,JO1,,,"J-POP, バンド",Group,日本,"吉本興業,  CJ ENM","大平祥生, 川尻蓮, 川西拓実, 木全翔也, 金城碧海, 河野純喜, 佐藤景瑚, 白岩瑠姫, 鶴房汐恩, 豆原一成, 與那城奨"
2023,ベストアーティスト,Kep1er,,,"J-POP, K-POP",Group,韓国,,"ユジン, シャオティン, チェヒョン, ダヨン, ヒカル, ヒュニンバヒエ, ヨンウン"
2023,ベストアーティスト,King Gnu,,,"J-POP, アニメ, ロック",Group,日本 東京都,,"常田大希（ギター・ボーカル）, 勢喜遊（ドラムス・サンプラー）, 新井和輝（ベース・シンセベース）, 井口理（ボーカル・キーボード）"
2023,ベストアーティスト,LE SSERAFIM,,,"J-POP, K-POP",Group,韓国 ソウル特別市,HYBE,"SAKURA, KIM CHAEWON, HUH YUNJIN, KAZUHA, HONG EUNCHAE"
2023,ベストアーティスト,MISIA,,,"J-POP, R&B",ソロ,日本 長崎県対馬市,"鷺巣詩郎, 黒田卓也, エリカ・バドゥ, マーカス・ミラー など",
2023,ベストアーティスト,Mrs. GREEN APPLE,,,"J-POP, アニメ, ロック",Group,日本,"中西亮輔, 伊藤賢, 高橋諒, 山下洋介","大森元貴（ボーカル・ギター）, 若井滉斗（ギター）, 藤澤涼架（キーボード）"
2023,ベストアーティスト,NiziU,,,"J-POP, K-POP, アイドル",Group,日本,"ソニー・ミュージックエンタテインメント, J.Y. Park","MAKO, RIO, MAYA, RIKU, AYAKA, MAYUKA, RIMA, MIIHI, NINA"
2023,ベストアーティスト,Perfume,,,"J-POP, ダンス",Group,日本 広島県,中田ヤスタカMIKIKO,"樫野有香（かしゆか）, 西脇綾香（あ〜ちゃん）, 大本彩乃（のっち）"
2023,ベストアーティスト,Rockon Social Club,,,"J-POP, ロック",Group,日本,寺岡呼人（プロデューサー）,"成田昭次（ボーカル・ギター）, 高橋和也（ボーカル・ベース）, 岡本健一（ボーカル・ギター）, 前田耕陽（ボーカル・キーボード）, 寺岡呼人（ベース・ギター）, 青山英樹（ドラムス）"
2023,ベストアーティスト,SEKAI NO OWARI,,,"J-POP, アニメ, ロック",Group,日本 東京都大田区,"CHRYSANTHEMUM BRIDGE, 小林武史","Nakajin（ギター）, Fukase（ボーカル）, Saori（ピアノ）, DJ LOVE（DJ）"
2023,ベストアーティスト,SEVENTEEN,,,"J-POP, K-POP, R&B, バンド",Group,Seoul,HYBE,
2023,ベストアーティスト,SUPER BEAVER,,,"J-POP, アニメ, ロック",Group,日本 東京都,,"渋谷龍太（ボーカル）, 柳沢亮太（ギター）, 上杉研太（ベース）, 藤原“37才”広明（ドラムス）"
2023,ベストアーティスト,Sexy Zone,,,"J-POP, エレクトロニック, ロック",男性グループ,日本,,"佐藤勝利, 菊池風磨, 松島聡, 寺西拓人, 原嘉孝, 橋本将生, 猪俣周杜, 篠塚大輝"
2023,ベストアーティスト,SixTONES,,,"J-POP, バンド",男性グループ,日本,,"ジェシー, 京本大我, 松村北斗, 髙地優吾, 森本慎太郎, 田中樹"
2023,ベストアーティスト,Snow Man,,,"J-POP, バンド",男性グループ,日本,,"岩本照, 深澤辰哉, ラウール, 渡辺翔太, 向井康二, 阿部亮平, 目黒蓮, 宮舘涼太, 佐久間大介"
2023,ベストアーティスト,なにわ男子,,,"J-POP, バンド",Group,日本,大倉忠義[2],"西畑大吾, 大西流星, 道枝駿佑, 高橋恭平, 長尾謙杜, 藤原丈一郎, 大橋和也"
2023,ベストアーティスト,ゆず,,,"J-POP, アニメ, ロック",Group,Yokohama,,
2023,ベストアーティスト,ジェジュン,,,"J-POP, K-POP, エレクトロニック, ロック",ソロ,大韓民国・忠清南道公州市,JYJ東方神起,
2023,ベストアーティスト,乃木坂46,,,"J-POP, アイドル, 歌謡曲",Group,日本,"Sony Music Entertainment, 秋元康",現メンバーを参照
2023,ベストアーティスト,優里,,,"J-POP, シンガーソングライター",maleソロ,日本 千葉県千葉市,"CHIMERAZ（編曲・音楽プロデュース）, 弱虫男爵",
2023,ベストアーティスト,日向坂46,,,"J-POP, アイドル",女性グループ,日本,Sony Music Entertainment秋元康,現メンバーを参照
2023,ベストアーティスト,生田絵梨花,,,,ソロ,日本・東京都,,
2023,ベストアーティスト,由薫,,,"J-POP, アニメ",femaleソロ,日本 沖縄県,,
2023,ベストアーティスト,石川さゆり,,,"J-POP, 歌謡曲, 演歌",ソロ,日本・熊本県飽託郡飽田村（後の飽田町、現・熊本市南区）,,
2023,ベストアーティスト,福山雅治,,,"J-POP, シンガーソングライター, 歌謡曲",maleソロ,Nagasaki,"井上鑑, KOH+",
2023,ベストアーティスト,緑黄色社会,,,"J-POP, ロック",混合グループ,日本 愛知県,比田井修（ドラムス）,"長屋晴子（ボーカル・ギター）, 小林壱誓（ギター）, peppe（キーボード）, 穴見真吾（ベース）"
2023,ベストアーティスト,豊原江理佳,,,,femaleソロ,,,
2023,ミュージックステーションスーパーライブ,AI,,,"J-POP, R&B, シンガーソングライター, ダンス, ヒップホップ",femaleソロ,Los Angeles,,
2023,ミュージックステーションスーパーライブ,BE:FIRST,,,"J-POP, ロック",Group,Lincoln,,
2023,ミュージックステーションスーパーライブ,DA PUMP,,,"J-POP, R&B, アニメ, ダンス, バンド, 歌謡曲",Group,日本,"m.c.A・T, 今井大介, SASA, Shungo.","ISSA, YORI, TOMO, KIMI, U-YEAH, KENZO"
2023,ミュージックステーションスーパーライブ,GENERATIONS,,,"J-POP, アニメ, エレクトロニック, ロック",maleソロ,Kōchi,,
2023,ミュージックステーションスーパーライブ,KinKi Kids,,,J-POP,Group,日本,"プロデューサー, 山下達郎, 吉田拓郎, 藤島ジュリー景子, 堂島孝平, コンサートマスター, 吉田建","堂本光一, 堂本剛"
2023,ミュージックステーションスーパーライブ,L'Arc〜en〜Ciel,,,"J-POP, ロック",Group,日本 大阪府大阪市,岡野ハジメ（共同プロデューサー、1996年 - ）,"hyde（ボーカル）, ken（ギター）, tetsuya（ベース）, yukihiro（ドラムス）"
2023,ミュージックステーションスーパーライブ,LE SSERAFIM,,,"J-POP, K-POP",Group,韓国 ソウル特別市,HYBE,"SAKURA, KIM CHAEWON, HUH YUNJIN, KAZUHA, HONG EUNCHAE"
